comparison,peptide_group,reference,gene,total_counts,pct_group,pct_reference,pct_delta,detection_log2_odds_ratio,mean_norm_group,mean_norm_reference,mean_log1p_group,mean_log1p_reference,avg_log1p_diff,log2fc_mean_norm,welch_t,welch_df,cohen_d_log1p,p_value,tested,padj_bh,n_group_cells,n_reference_cells,is_sig_0p25,is_sig_0p5,gene_program,gene_order,peptide_order,is_sig_abs0p5_fdr0p05,plot_size,x,y,gene_centered_log2fc_z,percent_detected
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Gzmb,252717,0.8329894404662064,0.6186186186185992,0.21437082184760714,1.5680692564700867,14.059616100692425,7.886111879372288,1.8972681786268284,1.3361513809903889,0.5611167976364395,0.8262169629276157,19.464990342529212,4760.680305060774,0.4204199698097157,2.9115768114362232e-81,True,1.7831113221614147e-80,8239,2664,True,True,Cytotoxic_chemokine,25,0,True,64.97523971356685,0,6,0.7146536510395305,83.29894404662063
N4_vs_no_interaction,N4,no_interaction,Gzmb,19962,0.7210300429184574,0.6186186186185992,0.10241142429985817,0.6554013108508926,9.066936493461137,7.886111879372288,1.4159342429510793,1.3361513809903889,0.0797828619606904,0.19894639566902864,1.2348689994629385,634.0244232166432,0.06254676998860507,0.21733669543033834,True,0.2837633993156495,466,2664,False,False,Cytotoxic_chemokine,25,1,False,56.91416309012893,1,6,-1.5012554942636633,72.10300429184574
A2_vs_no_interaction,A2,no_interaction,Gzmb,17262,0.7287671232876689,0.6186186186185992,0.11014850466906967,0.7097445298084369,7.818004233525007,7.886111879372288,1.3479085450780428,1.3361513809903889,0.011757164087653926,-0.012356444441182715,0.17086139204251063,477.84810711251185,0.009273915021246745,0.8644050777381955,True,0.901827444021254,365,2664,False,False,Cytotoxic_chemokine,25,2,False,57.471232876712165,2,6,-2.2477083333871235,72.87671232876689
Y3_vs_no_interaction,Y3,no_interaction,Gzmb,18956,0.7260981912144694,0.6186186186185992,0.10747957259587015,0.6908963089061968,11.215709068853124,7.886111879372288,1.5618965926666581,1.3361513809903889,0.22574521167626926,0.5027618018013079,3.057336462909237,487.96597624459065,0.1755762877727389,0.0023556756371148633,True,0.005551405179734527,387,2664,True,True,Cytotoxic_chemokine,25,3,True,57.2790697674418,3,6,-0.4279908265545066,72.60981912144693
Q4_vs_no_interaction,Q4,no_interaction,Gzmb,21411,0.7782340862422936,0.6186186186185992,0.15961546762369438,1.0823458597430198,10.845713024004747,7.886111879372288,1.6531711733521277,1.3361513809903889,0.31701979236173883,0.4548007491162811,4.886625495488953,660.7221394247102,0.24744044976746993,1.2886867705540027e-06,True,4.066244664369426e-06,487,2664,True,False,Cytotoxic_chemokine,25,4,False,61.03285420944514,4,6,-0.5974190459074278,77.82340862422936
Q4R7_vs_no_interaction,Q4R7,no_interaction,Gzmb,16253,0.7665198237885473,0.6186186186185992,0.1479012051699481,0.989608564040973,9.700511338374902,7.886111879372288,1.6207483692020745,1.3361513809903889,0.28459698821168566,0.2953637401427347,3.20934054683222,265.34091038070756,0.2233886681617609,0.001493981680712612,True,0.004377277145562621,227,2664,True,False,Cytotoxic_chemokine,25,5,False,60.18942731277541,5,6,-1.1606495635265093,76.65198237885474
T4_vs_no_interaction,T4,no_interaction,Gzmb,22326,0.7947494033412938,0.6186186186185992,0.1761307847226946,1.2189124887929452,13.57774954906933,7.886111879372288,1.8622523720336566,1.3361513809903889,0.5261009910432677,0.7762656894876289,7.42760606833444,539.7433209316176,0.40935538524794385,4.3463873553907443e-13,True,2.6590816971285513e-12,419,2664,True,True,Cytotoxic_chemokine,25,6,True,62.22195704057316,6,6,0.5381947361585818,79.47494033412939
Q7_vs_no_interaction,Q7,no_interaction,Gzmb,18559,0.7697594501718191,0.6186186186185992,0.1511408315532199,1.0149395737817795,13.437785679559305,7.886111879372288,1.8097659766056517,1.3361513809903889,0.47361459561526287,0.7614265941715361,5.637203603284342,346.9612648150426,0.36913553331803756,3.58390427520013e-08,True,2.0341490749326284e-07,291,2664,True,True,Cytotoxic_chemokine,25,7,True,60.42268041237098,7,6,0.48577383721115797,76.97594501718191
Q4H7_vs_no_interaction,Q4H7,no_interaction,Gzmb,21154,0.815533980582524,0.6186186186185992,0.19691536196392478,1.4021996401559298,12.735139396607622,7.886111879372288,1.8520017308086305,1.3361513809903889,0.5158503498182416,0.6845337761638447,7.487065618052584,538.9477328726632,0.4037623532583668,2.8931327427162196e-13,True,2.070735009463503e-12,412,2664,True,True,Cytotoxic_chemokine,25,8,True,63.71844660194173,8,6,0.21414065764713622,81.5533980582524
V4_vs_no_interaction,V4,no_interaction,Gzmb,20069,0.7993827160493857,0.6186186186185992,0.18076409743078647,1.25858833118769,14.75205136734736,7.886111879372288,1.9402691142721793,1.3361513809903889,0.6041177332817904,0.8950970217342873,7.51970329900507,393.2278862406433,0.4702231519563523,3.7575741794482326e-13,True,3.5221096420680763e-12,324,2664,True,True,Cytotoxic_chemokine,25,9,True,62.55555555555577,9,6,0.9579807896071594,79.93827160493858
D4_vs_no_interaction,D4,no_interaction,Gzmb,16227,0.6949152542372867,0.6186186186185992,0.07629663561868749,0.47810003813336055,12.600340040424491,7.886111879372288,1.6152159788477525,1.3361513809903889,0.2790645978573636,0.6693019361154392,2.8863205262113776,268.7486469604651,0.21680202354653477,0.0042142345568169,True,0.01482040978336879,236,2664,True,True,Cytotoxic_chemokine,25,10,True,55.03389830508465,10,6,0.16033234043153977,69.49152542372867
G4_vs_no_interaction,G4,no_interaction,Gzmb,15653,0.8076923076923057,0.6186186186185992,0.18907368907370647,1.3313970156452801,15.637088259459041,7.886111879372288,1.9855481902070629,1.3361513809903889,0.649396809216674,0.9786034439012236,5.234782514654889,139.8284905685886,0.5078791103951937,5.926487658349094e-07,True,5.594436222172087e-06,130,2664,True,True,Cytotoxic_chemokine,25,11,True,63.15384615384601,11,6,1.2529773257589683,80.76923076923057
E1_vs_no_interaction,E1,no_interaction,Gzmb,15359,0.7687861271676323,0.6186186186185992,0.15016750854903305,1.0073044256438466,11.468860150650144,7.886111879372288,1.672352754513842,1.3361513809903889,0.33620137352345303,0.534681538212438,3.210961453956996,192.76685824236662,0.2632218835555235,0.0015500967517870544,True,0.00749568455713518,173,2664,True,True,Cytotoxic_chemokine,25,12,True,60.352601156069525,12,6,-0.31523049708741047,76.87861271676323
CATNB_vs_no_interaction,CATNB,no_interaction,Gzmb,14821,0.7222222222222207,0.6186186186185992,0.10360360360362142,0.6637164907279822,11.11634421074679,7.886111879372288,1.5863224904405615,1.3361513809903889,0.2501711094501726,0.4900373407370346,2.1748426416104767,157.09922715986897,0.19588465900550864,0.031137564469095103,True,0.10257545276303136,144,2664,False,False,Cytotoxic_chemokine,25,13,False,56.999999999999886,13,6,-0.47294152424881436,72.22222222222207
LCMV_vs_no_interaction,LCMV,no_interaction,Gzmb,14593,0.748031496062991,0.6186186186185992,0.12941287744439178,0.8492545475265847,13.756306531015241,7.886111879372288,1.8057558301242458,1.3361513809903889,0.4696044491338569,0.7949775627288033,3.6613227897930694,135.85568065320962,0.36684378096243614,0.0003583311715061532,True,0.004256438495180567,127,2664,True,True,Cytotoxic_chemokine,25,14,True,58.85826771653535,14,6,0.6042966915270367,74.8031496062991
TB_vs_no_interaction,TB,no_interaction,Gzmb,15202,0.748466257668711,0.6186186186185992,0.12984763905011176,0.8524780324442097,12.755041393128762,7.886111879372288,1.6971202484579158,1.3361513809903889,0.3609688674675269,0.6867690673565201,3.26558329712246,179.39648002157756,0.28216100924995985,0.0013085603216114663,True,0.009679894283445744,163,2664,True,True,Cytotoxic_chemokine,25,15,True,58.88957055214719,15,6,0.22203709413691528,74.8466257668711
MCMV_vs_no_interaction,MCMV,no_interaction,Gzmb,14185,0.7402597402597404,0.6186186186185992,0.12164112164114116,0.7922094019019741,16.656316584836322,7.886111879372288,1.9270009400825725,1.3361513809903889,0.5908495590921836,1.0691398587901628,3.4230203983529397,79.20112602578736,0.46159756297264354,0.0009829675986392002,True,0.010208597736434325,77,2664,True,True,Cytotoxic_chemokine,25,16,True,58.29870129870131,16,6,1.5728081614574343,74.02597402597404
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Nkg7,131237,0.9384634057533009,0.6051051051050865,0.33335830064821437,3.1255532744424914,7.6470573946412665,4.32692604687824,1.8643851997423972,1.1409757610817781,0.7234094386606191,0.8073431550387286,32.58500417350982,3794.654301984722,0.8182292937572392,1.4188835051228483e-205,True,2.4478890737581217e-204,8239,2664,True,True,Cytotoxic_chemokine,26,0,True,72.56936521423766,0,5,1.0751512314398755,93.84634057533009
N4_vs_no_interaction,N4,no_interaction,Nkg7,12903,0.8648068669527951,0.6051051051050865,0.25970176184770855,1.9877058260895666,6.621887890351152,4.32692604687824,1.6467760784036274,1.1409757610817781,0.5058003173218493,0.6025612081633139,10.572167902167152,684.5290216581702,0.4911654820911454,2.6614633064961426e-24,True,2.2670505532780542e-23,466,2664,True,True,Cytotoxic_chemokine,26,1,True,67.26609442060125,1,5,-0.6430302206192529,86.4806866952795
A2_vs_no_interaction,A2,no_interaction,Nkg7,11587,0.8712328767123259,0.6051051051050865,0.2661277716072393,2.0635720177643946,6.740809146013333,4.32692604687824,1.6485360653546837,1.1409757610817781,0.5075603042729055,0.6278617073741122,9.57450696211035,497.0755430794258,0.4914316357383944,4.827432893271113e-20,True,4.421479031150255e-19,365,2664,True,True,Cytotoxic_chemokine,26,2,True,67.72876712328747,2,5,-0.430751505941943,87.12328767123259
Y3_vs_no_interaction,Y3,no_interaction,Nkg7,11640,0.8527131782945712,0.6051051051050865,0.24760807318948463,1.8521976976721701,6.357323094314372,4.32692604687824,1.6496610140678594,1.1409757610817781,0.5086852529860812,0.5446309416331659,10.066883173356674,545.0109527835355,0.4942096349903952,5.606596670468186e-22,True,8.61501439608526e-21,387,2664,True,True,Cytotoxic_chemokine,26,3,True,66.39534883720913,3,5,-1.1290823896881257,85.27131782945712
Q4_vs_no_interaction,Q4,no_interaction,Nkg7,13191,0.8542094455852085,0.6051051051050865,0.24910434048012198,1.868487737100795,6.70811480819854,4.32692604687824,1.673731476892379,1.1409757610817781,0.5327557158106009,0.6209500930368754,11.305452210974535,724.3948269367456,0.5174082142009288,2.089682050764573e-27,True,2.367217948131743e-26,487,2664,True,True,Cytotoxic_chemokine,26,4,True,66.50308008213501,4,5,-0.48874200627277,85.42094455852084
Q4R7_vs_no_interaction,Q4R7,no_interaction,Nkg7,10243,0.8237885462555081,0.6051051051050865,0.2186834411504216,1.5594542423622428,7.170416736805073,4.32692604687824,1.6729735630638656,1.1409757610817781,0.5319978019820875,0.7157327881181625,7.5526629100380305,268.3884617079488,0.51000156126351,6.708081082179048e-13,True,7.649461431359252e-12,227,2664,True,True,Cytotoxic_chemokine,26,5,True,64.31277533039659,5,5,0.30651300106398827,82.37885462555082
T4_vs_no_interaction,T4,no_interaction,Nkg7,12615,0.8663484486873574,0.6051051051050865,0.26124334358227086,2.0056455505032216,7.27889365220963,4.32692604687824,1.7275225994196202,1.1409757610817781,0.586546838337842,0.7370992503297612,11.510200173288686,586.3046145391717,0.5673478693666887,8.791926975350439e-28,True,1.528925762471656e-26,419,2664,True,True,Cytotoxic_chemokine,26,6,True,67.37708830548974,6,5,0.48578397503527104,86.63484486873574
Q7_vs_no_interaction,Q7,no_interaction,Nkg7,11010,0.8694158075601349,0.6051051051050865,0.2643107024550484,2.0418255844535578,7.29056991553468,4.32692604687824,1.724638105297209,1.1409757610817781,0.583662344215431,0.7393803474904427,9.825385999153436,370.61002232084655,0.5630417414064703,2.1139222406893268e-20,True,4.383335206193802e-19,291,2664,True,True,Cytotoxic_chemokine,26,7,True,67.59793814432972,7,5,0.5049230587857156,86.9415807560135
Q4H7_vs_no_interaction,Q4H7,no_interaction,Nkg7,12689,0.8762135922330094,0.6051051051050865,0.2711084871279229,2.1244374068033163,7.436561706361901,4.32692604687824,1.7970911617428673,1.1409757610817781,0.6561154006610892,0.7676012212622803,13.400037830271238,594.280643547201,0.6384379082516273,5.7456572777677454e-36,True,2.1459573927916674e-34,412,2664,True,True,Cytotoxic_chemokine,26,8,True,68.08737864077668,8,5,0.7417045847723436,87.62135922330094
V4_vs_no_interaction,V4,no_interaction,Nkg7,10769,0.8641975308642008,0.6051051051050865,0.2590924257591143,1.980658654888955,6.625534383135071,4.32692604687824,1.6813024598767006,1.1409757610817781,0.5403266987949225,0.6033436298167655,9.961378781244042,434.75039571713705,0.52399259816262,3.431701521776292e-21,True,6.654921802876821e-20,324,2664,True,True,Cytotoxic_chemokine,26,9,True,67.22222222222246,9,5,-0.6364654701949014,86.41975308642009
D4_vs_no_interaction,D4,no_interaction,Nkg7,9978,0.8601694915254219,0.6051051051050865,0.25506438642033535,1.9346795244028951,7.483662089479787,4.32692604687824,1.7547710535244743,1.1409757610817781,0.6137952924426961,0.7765894095137325,9.323070810929643,286.4216777944438,0.5908249874541286,3.1705153608572853e-18,True,1.556791225306967e-16,236,2664,True,True,Cytotoxic_chemokine,26,10,True,66.93220338983038,10,5,0.817118157974948,86.01694915254218
G4_vs_no_interaction,G4,no_interaction,Nkg7,9184,0.9230769230769207,0.6051051051050865,0.31797181797183416,2.820899375924209,8.23012369622841,4.32692604687824,1.8962685779383104,1.1409757610817781,0.7552928168565323,0.9120326457277644,9.558183182483912,147.74290779163852,0.727679100666456,3.767356696989964e-17,True,2.2500296375548393e-15,130,2664,True,True,Cytotoxic_chemokine,26,11,True,71.46153846153828,11,5,1.9535272009624773,92.30769230769207
E1_vs_no_interaction,E1,no_interaction,Nkg7,9330,0.8150289017341067,0.6051051051050865,0.20992379662902017,1.4778988822750279,7.142994295078848,4.32692604687824,1.6756455576056388,1.1409757610817781,0.5346697965238607,0.7102809659820337,6.711575440907598,196.53217620154425,0.5124053590118983,2.0110856133287057e-10,True,4.900433143025947e-09,173,2664,True,True,Cytotoxic_chemokine,26,12,True,63.68208092485568,12,5,0.26077059155402904,81.50289017341066
CATNB_vs_no_interaction,CATNB,no_interaction,Nkg7,8867,0.7916666666666649,0.6051051051050865,0.18656156156157833,1.2731845854515058,5.9289688544279855,4.32692604687824,1.5103467768687144,1.1409757610817781,0.3693710157869363,0.4456060034662064,4.356954842069268,160.80355667312378,0.3543094217504201,2.3424105500975098e-05,True,0.00029414585593824747,144,2664,True,False,Cytotoxic_chemokine,26,13,False,61.99999999999987,13,5,-1.9599310784804223,79.16666666666649
LCMV_vs_no_interaction,LCMV,no_interaction,Nkg7,8645,0.7716535433070855,0.6051051051050865,0.16654843820199894,1.110183620425102,6.396798965949289,4.32692604687824,1.5194415705892497,1.1409757610817781,0.37846580950747155,0.5534237907773162,3.969977572880643,138.178849577537,0.36197274287935105,0.00011509163859684458,True,0.001654233131819267,127,2664,True,True,Cytotoxic_chemokine,26,14,True,60.55905511811015,14,5,-1.0553077697045383,77.16535433070855
TB_vs_no_interaction,TB,no_interaction,Nkg7,8917,0.8098159509202444,0.6051051051050865,0.20471084581515786,1.4306875405885982,6.527929264214412,4.32692604687824,1.6166388697422027,1.1409757610817781,0.4756631086604246,0.582252932665001,5.997649925724807,185.33830001267006,0.45663518719788204,1.0275426125868255e-08,True,4.1720089876658756e-07,163,2664,True,True,Cytotoxic_chemokine,26,15,True,63.306748466257595,15,5,-0.8134226932806078,80.98159509202443
MCMV_vs_no_interaction,MCMV,no_interaction,Nkg7,8434,0.7662337662337664,0.6051051051050865,0.16112866112867985,1.0677073958136618,7.606262386938119,4.32692604687824,1.5974068067268072,1.1409757610817781,0.4564310456450291,0.7997260354995757,3.4790482265321656,79.75493472637753,0.4355147758079538,0.0008183152694625057,True,0.008808187859314398,77,2664,True,True,Cytotoxic_chemokine,26,16,True,60.168831168831176,16,5,1.0112413325939,76.62337662337664
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Xcl1,250406,0.8518024032044108,0.44782282282281355,0.40397958038159726,2.741864939118074,14.266839826486866,5.46845248744865,1.9356681114210916,0.8703654682161802,1.0653026432049115,1.3673944039636592,40.43598882195981,4919.0092640684,0.8577298040183726,6.59649036279896e-309,True,3.619870671969847e-307,8239,2664,True,True,Cytotoxic_chemokine,27,0,True,66.32977303071758,0,4,0.9879197162824682,85.18024032044109
N4_vs_no_interaction,N4,no_interaction,Xcl1,23976,0.83690987124464,0.44782282282281355,0.38908704842182645,2.5869204955881115,13.330445702790971,5.46845248744865,1.926685597811475,0.8703654682161802,1.0563201295952949,1.2701588296734583,17.052523306833592,611.8167004585135,0.9052179551562491,1.2365049157522456e-53,True,5.615743856612591e-52,466,2664,True,True,Cytotoxic_chemokine,27,1,True,65.25751072961408,1,4,0.623320536336353,83.690987124464
A2_vs_no_interaction,A2,no_interaction,Xcl1,22607,0.7671232876712304,0.44782282282281355,0.31930046484841684,1.9741548291381235,16.084921066491063,5.46845248744865,1.8942650257716744,0.8703654682161802,1.0238995575554943,1.539301976405721,13.408373875255702,434.7022322376461,0.8646725338587876,1.4953568846877123e-34,True,3.512600761717927e-33,365,2664,True,True,Cytotoxic_chemokine,27,2,True,60.23287671232859,2,4,1.6325126072735954,76.71232876712304
Y3_vs_no_interaction,Y3,no_interaction,Xcl1,20759,0.7493540051679575,0.44782282282281355,0.3015311823451439,1.8389164262862834,13.229894402395253,5.46845248744865,1.6525689200893985,0.8703654682161802,0.7822034518732183,1.2593169984727748,10.90598397505539,472.48132983589676,0.6640972341929683,7.460641281412563e-25,True,1.5129412040632774e-23,387,2664,True,True,Cytotoxic_chemokine,27,3,True,58.953488372092934,3,4,0.582667485292649,74.93540051679575
Q4_vs_no_interaction,Q4,no_interaction,Xcl1,23504,0.7679671457905484,0.44782282282281355,0.3201443229677348,1.9807418354239217,12.347852064308933,5.46845248744865,1.726351071807985,0.8703654682161802,0.8559856035918049,1.160548466756813,13.327724833999318,626.610203061886,0.7246168041980735,7.42136814791123e-36,True,1.2694445516163947e-34,487,2664,True,True,Cytotoxic_chemokine,27,4,True,60.29363449691948,4,4,0.21232025454923328,76.79671457905484
Q4R7_vs_no_interaction,Q4R7,no_interaction,Xcl1,18183,0.7312775330396484,0.44782282282281355,0.2834547102168348,1.7074199892540132,13.961638612871386,5.46845248744865,1.6876845839826509,0.8703654682161802,0.8173191157664706,1.336416369332376,8.520544504287978,252.5577291128082,0.6961318627318795,1.4561487746447923e-15,True,2.2446352846838568e-14,227,2664,True,True,Cytotoxic_chemokine,27,5,True,57.65198237885468,5,4,0.871762989638376,73.12775330396484
T4_vs_no_interaction,T4,no_interaction,Xcl1,21810,0.7422434367541806,0.44782282282281355,0.29442061393136704,1.7865131768818057,12.783582376625507,5.46845248744865,1.6501362804648139,0.8703654682161802,0.7797708122486336,1.2101854482356902,11.28139998386136,519.9392494696054,0.661175139640268,1.487717746735909e-26,True,2.3503960075303587e-25,419,2664,True,True,Cytotoxic_chemokine,27,6,True,58.441527446301,6,4,0.39844146455192864,74.22434367541805
Q7_vs_no_interaction,Q7,no_interaction,Xcl1,18734,0.7044673539518881,0.44782282282281355,0.25664453112907454,1.521777053646346,11.61759758019592,5.46845248744865,1.545790842090079,0.8703654682161802,0.6754253738738988,1.073328455977998,8.135811868098813,336.7539409705593,0.5749336794575303,7.974129345636879e-15,True,9.23158820398731e-14,291,2664,True,True,Cytotoxic_chemokine,27,7,True,55.721649484535945,7,4,-0.11472408736968871,70.44673539518881
Q4H7_vs_no_interaction,Q4H7,no_interaction,Xcl1,20360,0.7208737864077668,0.44782282282281355,0.27305096358495323,1.6341583755123492,10.032902096995327,5.46845248744865,1.4391829028436511,0.8703654682161802,0.5688174346274709,0.8636990728311376,8.387696326524171,515.8114394321746,0.4848852239482441,4.772015538783887e-16,True,4.217296737186287e-15,412,2664,True,True,Cytotoxic_chemokine,27,8,True,56.90291262135921,8,4,-0.900760491698899,72.08737864077668
V4_vs_no_interaction,V4,no_interaction,Xcl1,19298,0.6574074074074098,0.44782282282281355,0.20958458458459622,1.2168010338715238,11.057276883174184,5.46845248744865,1.4313389913247732,0.8703654682161802,0.5609735231085929,1.0026366035239007,7.0594836446790366,380.3943037998818,0.4761514308561068,7.980140360266765e-12,True,6.559957858983892e-11,324,2664,True,True,Cytotoxic_chemokine,27,9,True,52.333333333333506,9,4,-0.3797936529251123,65.74074074074097
D4_vs_no_interaction,D4,no_interaction,Xcl1,17429,0.5847457627118633,0.44782282282281355,0.13692293988904974,0.7801829783589015,12.408640323770149,5.46845248744865,1.3478421159523182,0.8703654682161802,0.47747664773613796,1.1675766254054136,4.805378562310736,260.5882195669764,0.4036077478893958,2.610951032694295e-06,True,2.1158225215775157e-05,236,2664,True,True,Cytotoxic_chemokine,27,10,True,47.10169491525416,10,4,0.23867337580672002,58.47457627118633
G4_vs_no_interaction,G4,no_interaction,Xcl1,16144,0.5923076923076911,0.44782282282281355,0.14448486948487754,0.8242956108525857,13.26756458800809,5.46845248744865,1.364839879607012,0.8703654682161802,0.4944744113908318,1.2633882942510968,3.7624292896333693,136.77436422794094,0.4228887739344397,0.00024875745224330227,True,0.001313129281898497,130,2664,True,True,Cytotoxic_chemokine,27,11,True,47.64615384615376,11,4,0.5979334115025781,59.23076923076911
E1_vs_no_interaction,E1,no_interaction,Xcl1,16216,0.5491329479768788,0.44782282282281355,0.10131012515406529,0.5750762311571205,11.445950653092716,5.46845248744865,1.2138417008943378,0.8703654682161802,0.34347623267815763,1.0520386112875053,3.040829972084402,186.24919448061908,0.29281811744600045,0.0026992894018473537,True,0.011982435098253972,173,2664,True,True,Cytotoxic_chemokine,27,12,True,44.537572254335274,12,4,-0.19455351165186807,54.91329479768788
CATNB_vs_no_interaction,CATNB,no_interaction,Xcl1,15434,0.6527777777777765,0.44782282282281355,0.2049549549549629,1.1879389017331863,9.80823366294312,5.46845248744865,1.3479326455262233,0.8703654682161802,0.47756717731004306,0.831351443582316,4.186108853246256,154.6023868596982,0.4107211001744642,4.747213794801798e-05,True,0.0005217989394885234,144,2664,True,True,Cytotoxic_chemokine,27,13,True,51.99999999999991,13,4,-1.022052716107655,65.27777777777764
LCMV_vs_no_interaction,LCMV,no_interaction,Xcl1,14831,0.5748031496062984,0.44782282282281355,0.12698032678348486,0.7225184671241169,10.306668554061815,5.46845248744865,1.155734022376497,0.8703654682161802,0.2853685541603167,0.9021599450815436,2.3323898009317032,134.82147450086114,0.2455288685278662,0.021161063069689276,True,0.0954232022965157,127,2664,False,False,Cytotoxic_chemokine,27,14,False,46.385826771653484,14,4,-0.7565457576895219,57.48031496062984
TB_vs_no_interaction,TB,no_interaction,Xcl1,14976,0.5337423312883441,0.44782282282281355,0.08591950846553059,0.4874163270971374,7.083025191952962,5.46845248744865,1.041470872408659,0.8703654682161802,0.17110540419247877,0.36731512722619647,1.6734558195115892,178.59922787555143,0.14755260062773315,0.09598813934210712,True,0.2488744798116549,163,2664,False,False,Cytotoxic_chemokine,27,15,False,43.42944785276078,15,4,-2.7620255773129125,53.37423312883441
MCMV_vs_no_interaction,MCMV,no_interaction,Xcl1,14289,0.7012987012987014,0.44782282282281355,0.2534758784758879,1.5004794784520172,11.835398867935703,5.46845248744865,1.5313332286323689,0.8703654682161802,0.6609677604161887,1.0998984273446897,4.219511646870893,79.18322644578787,0.570494212781755,6.468200035071639e-05,True,0.0013166380515834714,77,2664,True,True,Cytotoxic_chemokine,27,16,True,55.4935064935065,16,4,-0.01509604647824122,70.12987012987014
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Fabp5,40556,0.8570214831898482,0.2428678678678703,0.6141536153219779,4.1038300428380765,2.196419121227854,0.693870475676429,1.0173496478691806,0.3013020640055764,0.7160475838636042,1.5324104253614,56.172437071407245,4426.503218447957,1.2665464274822875,0.0,True,0.0,8239,2664,True,True,Multi_contact_metabolic,28,0,True,66.70554678966907,0,3,1.800831237091478,85.70214831898481
N4_vs_no_interaction,N4,no_interaction,Fabp5,3295,0.742489270386269,0.2428678678678703,0.4996214025183987,3.093165620191266,1.9499785406563337,0.693870475676429,0.8893926726868681,0.3013020640055764,0.5880906086812916,1.3686332594898625,18.624462211844296,604.5189265244072,1.0056074318403274,1.582617417937068e-61,True,1.182850750477059e-59,466,2664,True,True,Multi_contact_metabolic,28,1,True,58.45922746781137,1,3,1.0248081609224131,74.2489270386269
A2_vs_no_interaction,A2,no_interaction,Fabp5,2780,0.7397260273972579,0.2428678678678703,0.4968581595293876,3.0730322676632675,1.848070049334991,0.693870475676429,0.8655624039987251,0.3013020640055764,0.5642603399931487,1.2950700071796504,16.408381943045903,453.5341131533606,0.9714439243716134,7.77926634069452e-48,True,5.5651221253923e-46,365,2664,True,True,Multi_contact_metabolic,28,2,True,58.26027397260257,2,3,0.6762444216063399,73.97260273972579
Y3_vs_no_interaction,Y3,no_interaction,Fabp5,2770,0.6847545219638239,0.2428678678678703,0.4418866540959536,2.696065687779759,1.7090590879117533,0.693870475676429,0.7976662797362885,0.3013020640055764,0.49636421573071204,1.1882639823023666,14.390566800150753,480.226652942693,0.8499653049184666,2.7006976372382063e-39,True,2.6584992366563595e-37,387,2664,True,True,Multi_contact_metabolic,28,3,True,54.30232558139532,3,3,0.17016691356305488,68.47545219638239
Q4_vs_no_interaction,Q4,no_interaction,Fabp5,3164,0.7268993839835673,0.2428678678678703,0.48403151611569706,2.981244126309199,1.776772912412768,0.693870475676429,0.8342767483714216,0.3013020640055764,0.5329746843658452,1.241278548046871,17.49467893820216,644.856462317123,0.9139319148139897,2.2608578548395026e-56,True,1.283649715774838e-54,487,2664,True,True,Multi_contact_metabolic,28,4,True,57.33675564681685,4,3,0.421365095995196,72.68993839835673
Q4R7_vs_no_interaction,Q4R7,no_interaction,Fabp5,2246,0.7180616740088113,0.2428678678678703,0.475193806140941,2.9194884113891755,1.8517515583539625,0.693870475676429,0.8368380021333436,0.3013020640055764,0.5355359381277671,1.2977938735082786,11.978087750656094,256.82269147687975,0.9209918132327882,1.4633927702907993e-26,True,8.804903855310964e-25,227,2664,True,True,Multi_contact_metabolic,28,5,True,56.70044052863441,5,3,0.6891508796963118,71.80616740088112
T4_vs_no_interaction,T4,no_interaction,Fabp5,3023,0.6873508353221985,0.2428678678678703,0.44448296745432825,2.7130097314684813,1.8789996438300414,0.693870475676429,0.8376309336733253,0.3013020640055764,0.5363288696677488,1.3177958046670033,15.44600310874168,518.386563340936,0.9100668363948495,1.5002066340506055e-44,True,1.306831375257844e-42,419,2664,True,True,Multi_contact_metabolic,28,6,True,54.489260143198294,6,3,0.7839257530097898,68.73508353221986
Q7_vs_no_interaction,Q7,no_interaction,Fabp5,2396,0.6872852233676957,0.2428678678678703,0.4444173554998254,2.712580637813954,1.7186004890923539,0.693870475676429,0.7971600400460903,0.3013020640055764,0.4958579760405139,1.1958530978830855,12.7018952194634,343.41918104024825,0.8526224930120528,1.4418877658929238e-30,True,1.2813575946235116e-28,291,2664,True,True,Multi_contact_metabolic,28,7,True,54.484536082474094,7,3,0.20612631478368323,68.72852233676957
Q4H7_vs_no_interaction,Q4H7,no_interaction,Fabp5,2854,0.686893203883495,0.2428678678678703,0.44402533601562466,2.7100178568543387,1.755640670891063,0.693870475676429,0.8122567931770733,0.3013020640055764,0.5109547291714969,1.2249418237575769,15.107812359778256,515.97788166443,0.8728865647237793,5.770849769018998e-43,True,4.031854827984888e-41,412,2664,True,True,Multi_contact_metabolic,28,8,True,54.45631067961163,8,3,0.3439570216153522,68.6893203883495
V4_vs_no_interaction,V4,no_interaction,Fabp5,2491,0.6666666666666691,0.2428678678678703,0.4237987987987988,2.5799267571813282,1.744536067647123,0.693870475676429,0.8024499124496366,0.3013020640055764,0.5011478484440601,1.2162824513760269,13.142469342530477,385.7041908779555,0.8575323179243405,7.361432255455315e-33,True,4.119297844634001e-31,324,2664,True,True,Multi_contact_metabolic,28,9,True,53.00000000000017,9,3,0.30292643742210285,66.66666666666691
