gene,N4,A2,Y3,Q4,T4,V4,G4,D4,Q4R7,Q4H7,Q7,E1,CATNB,LCMV,TB,MCMV,multi_peptide,no_interaction
Stat6,-0.2898271751281898,-0.1720469923603191,0.1888597476072633,0.14545053014661913,-0.4889710264545105,0.4073853386307636,1.5850630711277212,-1.780527172339758,1.8534869732905508,-0.344242309921695,1.5119252263886591,-0.5207044535623625,-0.608653600406682,0.6545419772183702,0.17730323320586172,-2.137824308768287,0.2363592868352926,-0.4175783455092798
Socs1,-1.4183778796675774,-1.7295102253471186,-1.338950231383841,-0.5032326024182048,-0.7929750032804946,0.6857808959963748,0.30768221191447176,0.6763990508655714,-0.8203686038451481,-0.08793718420747394,-0.28830889920515823,1.5397226980437442,0.8108188301058861,0.8136681428965988,1.4563138937694433,0.4149550945745017,-0.9842068479818842,1.258526659170306
Socs2,-1.55723422193587,-0.8173955585511793,-0.8778381573500083,-0.1846075593549678,-0.5854643337184966,-0.37743577940307477,2.6498542674639425,1.7249039899988619,-0.43184595775156037,0.15060597790376165,0.13064587297699176,0.5657228651707266,-0.25213675003310637,-1.0559527752340903,1.2830906112740574,0.0660669401462599,-0.4907238319436846,0.05974440034143541
Socs3,-1.0647966911903137,-1.1263310244312856,-0.3860757783668584,-0.1769268482949021,-0.2691964858690723,-0.27481599591850475,0.07107146389728351,1.5438044548182124,-0.190871780068262,0.21917202987524775,-0.054998131333103016,0.6728488872206833,-0.5537108633239013,-1.350094271373012,0.2350167297483862,0.6802859329623552,-0.9418901621911592,2.967508533838206
Cish,-0.8043696944520659,-1.0353017434715437,-0.05598720180554354,0.8143351303067025,0.8733099676566951,0.5715227602050541,0.24315077877650132,0.0021480918181686517,0.007204010703101982,1.794098983337323,0.4752333136431043,-0.2515923391205634,-1.165052449012884,-0.02253216166857002,0.07924308126038083,0.14375035629550115,1.1878675680114241,-2.857028452482778
Cxcr3,1.408276142747558,0.6735422947086853,0.5528766754377055,0.27522724569778423,-0.42021320255847977,-0.6020320637610449,-2.5113838858568873,0.2213674999709467,-0.19656380862990339,0.02805623386450048,-0.10904476585392796,-1.5415720974438354,0.9975859200934701,1.0262508901341454,-0.5904292796774665,1.5423212009081795,0.2547909508591486,-1.0090559506405825
Cxcr4,-0.5284628509264624,-1.1755378093453024,-0.45838242456293027,-1.0385151740691727,-0.39508637257916535,-0.6425964103459715,-0.5401318971324128,0.7555006265036285,0.27931321575984197,-0.9269575442725714,-0.22664454114289131,0.6133889817497109,0.49606811931164524,-0.5147811547577198,0.6171725175434708,2.31689144094027,-0.9057542388605887,2.27451551618662
Cxcr6,2.1281636081227258,1.9521289962956045,0.271610695080883,-0.28124880243555866,0.3451541922589339,1.1583437948078636,-1.032296390099828,-0.6086717351238157,0.5979973125693714,-0.704772216212291,-0.4213910813346624,-0.2575120840835578,-0.8821412384656129,-0.33470915865223705,-1.815224636856401,-0.9417691779685631,0.19129953294395724,0.6350383891531872
Ccr2,0.6498270785827218,-0.5409389647943956,-0.5409389647943956,2.8908109520932372,1.9578706783242317,-0.5409389647943956,-0.5409389647943956,-0.5409389647943956,-0.5409389647943956,1.2182745278963496,-0.5409389647943956,-0.5409389647943956,-0.5409389647943956,-0.5409389647943956,-0.5409389647943956,-0.5409389647943956,0.31542330543060154,-0.5409389647943956
Ccr5,0.9551511262943289,-0.9061871980391522,-0.10907418820565047,0.4467207091726895,0.07079551127617258,0.1864813686722482,-1.1814441099958788,-0.8735962680855863,-0.4484216692890148,-0.47947937703383486,0.5605196287520646,0.5913297639822086,-1.1814441099958788,0.20732939501599226,-1.1814441099958788,3.145325214115065,0.01421033277605893,0.18322798058404643
Ccr6,-0.5139161762571638,2.4602297520571046,2.2926445514434968,-0.5139161762571638,-0.5139161762571638,-0.5139161762571638,-0.5139161762571638,-0.5139161762571638,-0.5139161762571638,-0.5139161762571638,-0.5139161762571638,-0.5139161762571638,-0.5139161762571638,-0.5139161762571638,-0.5139161762571638,-0.5139161762571638,1.1436856075690724,1.2982665565306193
Ccr9,-0.4517656261151862,-1.2566124315764178,-0.42300106356392075,-0.5667666981033956,-0.2842725302046126,0.4122174042895811,0.05006602608775158,1.0510168235530317,-0.6647708534602712,-0.204785125372178,-1.2401675268229013,-0.019346715269697685,-0.06742737059470666,1.0576398133002094,-0.1949078189682636,1.4035597251930831,-1.3284385317439549,2.7277624993718512
Itga1,2.2892201612040655,-0.8192190095422945,2.092779352165541,0.6955404846219008,-0.8192190095422945,-0.03488836549117675,-0.8192190095422945,-0.8192190095422945,-0.011056693556367219,0.7391894512863985,0.17189123552153007,-0.8192190095422945,-0.8192190095422945,-0.8192190095422945,-0.8192190095422945,-0.8192190095422945,0.35756462176261733,1.0727308383661422
Itga4,-0.34239419105280056,-0.7220057304140158,-0.2563639916827902,-0.80226779570928,-0.3735775900024164,-0.23930245133367528,-0.9687864681930977,0.020357863774104305,-0.10866333008802119,-0.18607522370246748,-0.5431853470685961,0.8717559092964114,0.7563234626015892,0.6958663225090526,0.9064163794825499,-0.595417433357835,-1.3368592712963336,3.224178886237622
Itgae,-1.0296358281173903,-0.4911930225634197,-0.14709054159564228,-0.5443429585049315,-1.2737072898468835,-0.1550555898522365,0.599122913501073,0.33716544878985805,-0.8117580613614954,0.33938848642526104,0.5078469873102881,0.7868681100385482,-0.8942280435555322,0.7736743620304337,1.5778055206106807,-0.9250779831738706,-1.1897543368367693,2.539971826702025
Itgal,-0.6801611591943332,-0.3206641054293816,1.9344191400335935,-0.4951623425834573,0.36380007966899325,1.4087336201670135,1.122864420661877,-0.3826660697567638,-0.10923509803049958,-0.18580628599419446,0.4760710122026676,1.0429103463239686,-1.5706920873114119,-1.7213863217837788,-0.9322793903672669,1.2165600799055647,-0.8092435903788071,-0.35806224813378323
Itgam,0.37072365940941915,-0.7376973017193926,-0.7376973017193926,0.004972023999784129,-0.7376973017193926,-0.7376973017193926,2.597128233876373,1.8404743551820926,-0.7376973017193926,0.4329423863297001,-0.7376973017193926,-0.7376973017193926,1.5300937471262694,-0.7376973017193926,0.36323143845891853,-0.7376973017193926,-0.09744538850162769,-0.4028447404063947
Itgb1,0.99867747336689,1.6856980812224933,1.015006911423132,0.6946617589668546,1.1008812573378035,-0.2918569243634789,0.2462696111490061,-1.2823791090136145,0.7200273659267499,0.3675686618199778,-0.08734421216264082,-1.384676453553987,-1.271996113436273,-1.5009259066333007,-1.1550249073925614,0.06192588456439844,1.0049014788685189,-0.921414858089978
Itgb2,-0.2556351847956,-0.6733025760526071,0.0882140261470981,-0.6613427819234642,-0.6585474211430795,2.5512401291682125,1.98573050412504,-1.1239219838687957,0.5132032517946162,0.097303907422193,-1.1054700036551381,0.7189977534843776,-0.6858704141586921,0.6795207205697104,0.1983869438139368,-0.6852097049554007,0.1979095369569002,-1.1812067029293147
Itgb7,-1.1080188474904737,-1.0028508974557895,-0.3074754336345432,-0.944246605203363,-0.4590604686361177,0.10182878341187115,-0.3164086610132394,0.47374731601030484,-0.4762229089047022,0.19087087050020354,-0.39746691522414385,1.5693344098701607,0.18317532215076535,1.9346014744477993,-0.40290353026335174,-0.5675461212940559,-0.9563946066385017,2.4850368193671755
Selplg,-1.7894876545976615,-1.6030550678268567,-1.1448831222664269,-0.5104134271387057,-0.7233853274385805,0.2816000970245801,0.8980925091606144,1.0510160901171457,-0.8369604723410008,0.09849353376244435,-0.7016096649492792,0.8540112614131294,0.633255510083231,0.71509542557818,0.7669533285081964,1.7174122185999854,-0.7798388069705148,1.0737035692815171
Cd6,1.423720740350759,1.0245543389946237,0.7499732253549036,0.4120363291682872,0.8860215337873864,0.2250249943118611,-1.1537577502237895,-0.14534339163148227,0.6965257021562058,-0.17741517560329115,0.9426506695175602,0.39688112180041574,-1.4358778214713799,-1.115527119475914,-1.4684289654251559,-0.514115397355809,1.1156156421116887,-1.862538676366864
Cd38,0.39336793959551375,0.5352155515700477,0.38672719310845644,0.26276002233010803,2.2157536881855178,-0.7087558736456999,0.6303432394328669,-0.45792337014639106,0.1006469718065715,-1.001932739138847,-0.4531137059300192,-1.001932739138847,2.4165272662513466,-1.001932739138847,-1.001932739138847,-1.001932739138847,0.1588997126142375,-0.4707849394783199
Cd52,-1.5491302156258304,-1.0787381050678901,-1.3058868369069017,-0.4509006149655949,-0.9117857094639694,0.8106883560642693,0.9982210385649588,0.9137118146663282,0.040825657520826404,0.20133501252666441,0.25781295628272155,1.1034300661336784,1.0117698945949913,0.019274192368126605,1.1602097270587468,0.7390744069597519,0.2538923046488383,-2.2138039453597123
Mki67,1.0796460159533499,0.7806948541966688,0.9225920518248817,0.3785363622781476,1.0377234309364174,-0.008186203260288318,0.4245228383941806,-0.5012005464702668,0.45309281415075064,0.574001187800255,0.32716448449138935,-1.0685515512121997,-0.6111501645066116,-1.7817124907575326,-1.1610629820885,-1.9928910951792367,1.6718454799491722,-0.5250644865005794
Top2a,1.2146557139209777,0.8902626518478494,1.2194407978108996,0.5707387621722227,1.2401141315472373,-0.10422127826242372,-0.07487986233347646,-0.9782618555229667,0.6147832277993283,0.21586884053525043,0.22832637878542938,-0.7588898662007778,-0.7279460417590414,-1.3256252607717407,-1.4573991668440243,-1.197464175134595,1.701439606215345,-1.270942603805499
Stmn1,1.0063667991758152,0.7840514732488422,0.46819191191337656,0.31546285354771014,1.179180782789062,0.42614964404347444,0.1840463105945456,-0.7470617440118118,0.275798258534623,0.4360548659913381,0.7441721300868,-0.5966337251743645,-0.478972427631943,-1.2843876913394061,-1.212319727733799,-1.5275158134448812,1.8887127462769928,-1.8612966468663732
Pcna,0.9900178832423207,0.585114842559325,0.5615120919360033,0.6273465197150012,0.2862920433840201,0.2777062392368206,0.2890134400726129,-0.4578400068643836,0.5047278548286688,0.41219960362288716,0.4445103653735304,-0.5736761843539424,-0.43774841553869337,-0.5651132940155158,-1.217930761129475,-0.6507971905408371,1.8674334487735826,-2.94276848030192
Mcm2,1.2072501239572146,0.7388921313878221,0.5343682578638781,0.824299416041086,0.9377742500540225,-0.6138773229200198,-0.8921954465473025,-1.1668706912356317,0.8085178319829843,0.7965957924601063,0.25768568790203017,-0.4892457195125341,-0.9300612297661391,-1.3316979874285262,-0.5369374987560734,0.42296592986094284,1.5543417704026878,-2.12180529574655
Mcm3,1.4792352601653938,0.892369762008657,0.8772453943119135,0.6585856671628535,0.7836713721232745,0.10525095014789446,-0.20444207794318123,-0.7700713248526101,0.5184551184067769,0.28151567690933127,0.3528816388221131,-0.8181064568351912,-0.8511553770508852,-1.2025620609194154,-0.9307406058930621,-0.9170867564350805,1.8089528109092339,-2.0639989910380088
Mcm4,1.090542646185189,0.901212578793466,1.129369117562043,0.7183487589501084,1.326777685646612,-0.11311596177304202,0.21736224631218096,-1.292657753926492,0.2816851145372705,0.5237396984514477,0.18724609397658015,-0.727843878463807,-1.11567889308281,-1.4312676535178952,-1.123446380899874,-0.5690702385618137,1.5665145577396309,-1.569717737928796
Mcm5,1.2848473523389015,0.794766830166835,0.6039476874087097,1.01197379939098,1.140167778039748,0.1359875841042608,-0.20420977071796081,-1.2091906441603772,0.11352242822671532,0.48514974867330435,0.21568608545679605,-0.8216959481970963,-1.057065244693391,-0.6919170854214438,-1.3491839368598184,-0.20511630137369705,1.7532918173203818,-2.000962179702854
Mcm6,0.9543063275230754,0.5743590604015026,0.9719025287500658,1.0706150227862858,1.0352688798835783,-0.1791582795704369,-0.01307661975704093,-0.37967274264706397,0.5031124998204141,0.551402172475481,0.3619995026206574,-0.8434768272214562,-1.0712513936129784,-0.9983546518338766,-1.741417135567224,-0.2828668324651221,1.564137034954563,-2.0778285465404185
Mcm7,1.1503839383226322,0.6589894580070683,0.8675097091860132,0.3390196712300569,0.8991812882352899,0.18130671218415462,-0.46677143505937224,-1.2262209438160587,0.4840202211687007,1.0073670557884982,0.3409505711272545,-0.46766327107801714,-1.0091875347907648,-1.0753182504669527,-1.7035639580949817,-0.024788839461264842,1.7758769409858812,-1.7310913334681375
Cdk1,1.124702133944273,0.33888650188406594,1.144158085220197,0.9858924897323645,0.9836464871938254,0.2287819612953776,-0.16698703940611687,-1.0208008032175409,0.5192837643959328,0.08518068826695091,0.34179235583134543,-0.21111140237364365,-1.0812079009179694,-0.9629300583489272,-1.403574701769151,-1.1569258500709279,1.910921618054327,-1.6597083297143866
Cdk2,1.563768814616959,0.22433700566999246,0.523376444944031,0.7773279904024277,0.9126789450976621,0.03904088475863405,0.37197659678027956,0.07299252440570549,-0.42531332446322645,0.1939049178270184,0.5003494452989327,-0.02881054671863738,-0.7248287783093563,-1.8046156353733271,-1.7433512226937922,-1.186130535289975,1.8965520330595709,-1.1632555600128978
Ccna2,1.8860363536610552,1.0746317503820884,1.0192304901374074,0.23969495269149763,1.2025335885920625,0.2561146938856663,-0.3496843264320138,-0.36688805348418163,0.10747101591442348,0.31522767533811746,-0.03062284197650135,-1.186895843214486,-1.0811183016558272,-1.335664893794381,-1.2363625625348504,-0.9807496926418687,1.5277906373007815,-1.0607446421689926
Ccnb1,1.0792788803197944,1.4027068875030833,1.3416078541824819,0.7907889696718112,0.8932665039885884,-0.17875672779292867,-0.22708194563511166,-1.160427116368287,0.0209755356300005,-0.3813597893722049,0.4086481371500862,-0.8871827315006049,-0.49584647112430696,-0.7100690668658176,-0.39124778601648813,-1.8659893700838093,1.7074676585059239,-1.3467794221922071
Ccnb2,-0.09098414759063078,2.248998378892727,-0.020874023985271453,-0.9968874284023315,-0.47025333107904965,-0.9923681843114753,0.9625570045003503,0.3219746484958967,1.693370662385538,-0.6732180434515945,0.23675786393479373,-0.22720888918609916,0.3770275391710172,0.027809933207054115,-0.7191175919839523,-1.9647315276397486,1.0691913497021892,-0.7820442126594136
Cenpf,1.08979154009846,1.3033621755269433,1.0259496628557654,0.33449182078875617,1.121127944298797,-0.28419672485743097,-0.2154191990536698,-1.0242714095092837,1.0603823989612247,0.2156885921823652,0.2365897772787365,-0.6839167525655115,-0.35575675817983615,-1.8773336948239057,-1.301238178183247,-1.2955062023886208,1.4625245600429948,-0.8122695524725391
Birc5,0.9610854294600221,0.6945882653752431,0.9267931978483105,1.2106697594384377,1.4005122322785444,0.12435066536334329,-0.3571987214827028,-0.33090953133707685,0.18394531800678515,0.2764446305948279,0.18185772302752296,-1.0446928103782434,-0.9739310215906118,-1.3632534954495885,-0.8913043901244034,-1.2460869153645682,1.802224744513886,-1.5550950801797307
Ube2c,1.1029211190126151,0.5241799880344044,0.733735113182025,0.020462826210823713,0.6535002028065493,0.2748008423952261,-0.23594912829297043,-1.2411309172903622,1.6791939191532634,0.41879945463741197,0.29115545433597295,-1.1268006719283523,-0.9023210010004293,-1.694146339121917,-1.136050388713621,0.35467967055345123,1.6215293282374326,-1.3385594722115253
Hmgb2,0.9868145772462866,0.5239686763657099,0.7136876136507829,0.6416219137418944,1.4500539640208878,-0.305703016624962,-0.05242751188928095,-0.8759595833514657,0.4730275340951262,0.5117405291711878,0.2560544458031817,-0.30685673254724755,-0.28605116590070045,-1.543881832138267,-0.5052094379924705,-1.5300310331623186,1.8148263710043986,-1.9656753114927503
Tuba1b,0.8089806853210931,0.522421399105029,-0.11554793543922312,0.7222706439070531,0.5731191953387655,0.31507025008836026,0.49108124120119484,-0.40486933343355813,0.22762580174873145,0.26463594336227775,-0.030555535120085867,0.3545393396113055,-0.9508920421260585,-0.6051381777297675,-0.4304291094051608,-0.44195537382508654,1.895392343413146,-3.1957493360180194
Tbx21,-1.2696909948106019,-1.137424130100837,-1.2368139242879206,0.28974426344464993,0.8549586831484617,0.8558310531603572,0.9772182460970533,0.21734304219995232,0.27664024776825236,0.7903653731372348,0.4081899524625172,1.873811996915652,-0.24555704769337297,-0.5194213433270906,-0.4481150762048751,0.42107138402832817,0.3070893548424942,-2.4152410807802536
Bcl6,-1.0391487434655597,0.2585280250170252,0.20917091996354362,-0.8107406388520471,0.5243511124695585,-1.0781160662337101,-0.6208549628966562,0.3416965880372171,-0.23143702866820576,-0.2490732269362583,2.5814492724889466,1.6752886525456456,-0.8625203434342447,0.9640488790687338,0.4712712096402585,-1.57871445376527,-0.48353767587298147,-0.07166151910599741
Rorc,1.9089153414024023,0.2615052555568948,0.6622922434780785,2.190361505753189,0.04457892930811916,-0.8869937957133549,-1.2143832900277256,-0.027546241695143067,0.15726436768777524,-1.0025978042697101,0.17205511795405296,0.39216938222099496,-1.2143832900277256,-1.2143832900277256,-1.2143832900277256,1.0672500140901449,0.019287223320394824,-0.10100837898293445
Gata3,1.1670803974924442,1.904344709064329,1.0522097109406818,0.28856827151799586,-0.40772011011591164,-0.540022255353235,-0.06387035741725379,-2.076830406197979,0.9763818555869193,1.1051558802408743,-0.7257161897017185,-1.1727126688054519,0.698450561965598,-0.763116466276491,-0.8955469500193731,-0.9903026553839265,0.12719478105276052,0.31645189140974184
Foxp3,-0.5652823142838496,-0.5017445163257178,-0.8739819793572258,-0.410299664326305,-0.8797847702239505,-0.3711284735881568,3.2558830471315074,1.4984423385388548,0.13756721368294575,0.2633498948729129,-0.7957605044725039,0.48831795020707364,-0.3498565482669157,0.532733352734938,-1.0207970497296615,0.1460544277913491,-0.555986838717813,0.002274434332518787
Runx1,1.243352839090676,-0.9519937236314656,0.5479771929351012,0.4691196141267274,-0.43336008492418876,0.2611704387255261,-1.0371370843069811,-0.6938382481186612,-0.22504684855073745,-0.764773369781279,0.25961238569201706,-0.424379558920576,-0.3307031527483347,0.8685907129916692,0.02872923465166318,-1.1992358984914941,-0.705323492290067,3.087239043550405
Runx2,0.7460367787313698,2.2462911586384657,0.004697462523643743,-0.8574010065928677,0.4771754226785815,-1.2789638132345866,0.009423549968068455,-0.5748131129840639,-1.4785173854706954,-0.29628700567665744,-0.5994101083692921,0.8503424378920126,1.8014497867863206,-1.5777957381373724,0.21805728845293146,-0.250694772666052,0.045426180790860735,0.514982876669336
Runx3,-1.2222191652509826,-1.6295876152920004,-0.21696801376414215,0.022978236989411635,0.5467168842239905,-0.49646231854630896,1.081777141552543,-0.42129348987127446,-1.1299412491424143,0.2824399104229535,-0.1900161823789911,0.4339899399573016,-0.7487181356134192,0.23211112384028013,1.4955879077051066,0.587527278054022,-1.0733928091631677,2.445470556277082
Irf1,-1.4725557315531579,-0.967723539566752,-0.781523776391902,-0.7745380127493618,-0.9702940499043268,0.21478365767893842,0.4271255345726791,0.3768450854777418,-0.46296176790549387,-0.3449100108699192,-0.5663044374083869,0.8621166001620678,0.6002837230816265,1.0196081194920643,1.6648786561846187,0.6080420886646646,-1.4874265499761312,2.0545544110110274
Irf4,2.011903034266658,0.9625911238603477,2.3980895744581807,0.4050615172083811,0.40752249316711825,-0.6010361459224975,-0.1807774889689251,-1.448234614384287,-0.19461400607026316,-0.192951552764804,0.3314066597766768,-0.9038738181781872,-0.6368402119888417,-0.8498386350841888,-0.8505826510717139,0.47427680671452316,0.03992000066399937,-1.1720220856821768
Irf7,-1.282758338273546,-1.1271024851914737,-0.557050071640898,-0.6961716470163958,-0.7004647156000686,-0.41751206171690364,-0.23370888541898757,0.6065768585252242,-0.18832467091612526,-0.5161799769953814,-0.5674872418595952,0.763564638114754,0.5956489314927055,1.0555711997114599,1.5778370783892506,0.6462958519686102,-1.3603636172723237,2.4016291536996945
Irf8,0.19916052930347594,-0.34094298299083475,0.5216519107890758,1.0698348435451521,1.0342559600428494,0.592692750308,0.2673561333374865,-0.8284143427935531,0.404532905950114,0.7210939135211266,0.8394971047114512,-0.1884177978899157,-1.0009670558011514,-0.7904465097993119,-0.946731518362227,-0.18347996360953187,1.4743777361180062,-2.845053616380222
Myc,0.6388061126521781,0.2746903160811714,0.4682385676567883,0.580677219066654,0.2085581439005339,0.9395936156013814,1.1458096067017738,-0.7225991746860974,0.4897999949541423,0.5891764217606088,0.2151204682084543,0.34596119828599226,-1.2648817727670827,-0.3098394664199945,-0.6620816956245102,-0.9277132085668613,1.048640562335255,-3.057956909140394
Hif1a,-1.045140205745435,0.0753933569844657,1.9583804211585323,-0.04000816042903264,1.0687924065800354,-1.2595884836220828,-0.5592437321275714,0.56577088247357,-1.4090993926545088,0.5862170346107038,-0.02683559973507186,0.49120574638425546,2.057796994678688,0.13818941803031268,-1.1007835410789355,-0.14945478564165934,-1.2804080567484868,-0.07118430311775219
Nfatc1,1.4716904602418053,-0.5703848867682806,0.45949216716428964,-0.8115123006688162,-0.17815488699180812,0.8029963328122358,-0.9780447873725236,0.012217116613228822,-0.365416901249505,0.5884774947790092,0.763608469786325,0.9365225970087381,-0.921501563654492,2.336658048159398,-1.3903432618978122,-1.2668896497665756,-1.086230160500015,0.19681571230480427
Nfatc2,-0.321432801572007,-0.4338484892982476,-0.8251670139971695,-0.9657626231922986,0.5313809833930063,-1.3440777154259058,0.30782392576409945,-1.097718587309637,2.0773732925960675,0.16966737148787822,0.16620939253944117,-0.8400722023267923,-0.16585556265215187,1.5265975758535715,1.3319389004359703,-0.35864341224970664,-1.1712428373814523,1.4128298033353275
Id3,-0.5105178189780752,-1.2065709932353765,0.10120590315603517,0.045093931169982525,-1.121754912578267,0.2886405136256625,1.8425945764879728,0.20963071080104226,-0.3358605608075362,-0.4891893249219907,0.9655027110034304,2.1166297510808767,0.5179670269931613,-0.23116514118818363,0.48602927976209576,-0.6771379267207185,0.1629470995939893,-2.164044825244095
Ikzf2,-0.6557140476395904,-1.4264264065479677,-0.8983385568438184,-0.6659441363240385,-0.3494092842297375,0.4723945704971461,1.6990811898035552,-0.289471820084598,-1.2389592467133277,0.6460718188244177,-0.4663842966376031,0.42767936807479096,-0.17336341400695726,2.3253902928417896,0.920977413829523,0.3907666848376409,-1.3388892150024148,0.6205390853211837
Ikzf3,-1.4941750885399854,-1.4420329030173902,0.10143283336284013,-0.9299940535812768,-0.8187799999983079,1.2223859258682248,-0.8179135446428063,0.5962915589627181,-0.582118109266087,0.9770830052557978,0.2935183404832315,1.01550892805793,-1.1957537499003483,1.5439290765398557,0.8500453597506369,0.8188098402154276,-1.068253472123924,0.9300160525734599
Zbtb7b,0.3068801350653095,-0.9304120512925204,-0.6041516906353557,0.05507315754045497,0.2958733501862831,-0.5264241806598849,-0.9304120512925204,-0.42506652911178955,2.7624266986396124,0.14106521181390486,0.706162732378693,-0.9304120512925204,-0.9304120512925204,2.105143601430204,-0.252509445733454,-0.9304120512925204,0.13131931923654674,-0.04373210368792406
Isg15,-1.4131996675761824,-1.3102680065867631,-0.7924075676342976,-0.7283035965240348,-1.0569008681962202,0.08804731564878374,0.3656105214565211,0.7927099758023939,-0.24760580194699452,-0.4549863169186814,-0.4738390764208664,0.9147268849410622,0.4012690493226977,1.1728094995861857,1.6531432384419091,0.9450216478166595,-1.4671449758537793,1.6113177446416045
Ifit1,-0.9901475409293368,-0.8745150498132889,-0.47648040735581715,-0.8390630935131,-0.7612714972282848,0.18666326194975472,0.3015535486951601,0.7030657695571525,-1.0163205015875505,-0.3687970301582391,-0.8051843799172428,0.8688796170274613,0.6354570205822159,0.4378350198360232,1.5585712483772363,0.1180363130090621,-1.29361219947947,2.6153299009482622
Ifit2,-1.1631300217058778,-1.173995494108851,-0.5894414937687926,-0.7948959489920594,-0.8847047776119319,0.047365585899861576,0.2768389570892644,-0.4734212748405929,-0.22563584692885916,-0.14546454698146194,-0.4266370139557981,0.8850539834513713,0.0029826428657779283,1.4745085387935497,2.069235946479044,0.020453843093182617,-1.047073593036274,2.1479605142584464
Ifit3,-1.110504604813596,-0.9859977077533115,-0.624916950734701,-0.603985682405857,-0.9217666061781253,-0.10617139955347099,-0.39677200667927864,-0.13215042255046408,0.030787038370983143,-0.2141236576549576,-0.3071085577678716,0.8406133272477436,-0.04535718206230442,0.9758979497909375,1.6255147395892122,0.5782502783506118,-1.3318296442616142,2.7296210890660646
Ifitm1,0.182438654803954,1.0972041877825485,0.6724460583269563,-0.38444626537299664,-0.6259758067532875,-0.08782012829534061,-0.6392118597412135,0.6419789013135243,-1.069842996016056,-1.0926861904484195,0.5639241880499991,0.6651747451012997,-1.3301200614869177,2.6585242308661243,-1.3301200614869177,0.7019244524139507,0.21289810316671204,-0.8362901522239197
Ifitm2,0.9975254600696454,1.6397021460671626,0.9394438454974149,0.0824971792718652,0.42745024013817906,-0.0771079441460866,-0.02438835652170683,-0.23728601863316434,-0.1026339658800708,-0.10473116555786383,-1.2065841368722514,1.3999233948081324,-1.328001690181904,-0.2908371826781634,-0.7144373115583764,-1.4735611920196268,1.6507659490841289,-1.577739250887311
Ifitm3,-0.4995660464464744,-0.14807621222378467,-0.5513445290310645,1.3740233317210695,0.1309124447496107,-0.7374129694682264,1.3670470051181431,-0.20660984971043747,-0.5902472033187455,-0.4621653953580647,-1.2455498634303364,0.7977704907612998,-2.022716934476589,2.3639113053515364,-0.012640445209389945,-0.3372412083766775,0.7192445113144428,0.06066156803369069
Oas1a,-1.0275737878682085,-0.4639550662996175,-0.3927156171466893,0.21348268691162017,-0.6762789618187028,-0.35858554468746184,0.2419763576701802,0.9213894097193077,0.47912641050040583,0.043898159202260784,-0.9700229739346387,2.0834723944913947,0.5851689835879893,-0.9107976793453154,0.8833606233814985,-1.6341581648931958,-0.9950217377350711,1.9772345082642444
Oas2,-1.0225702341830345,-0.7908283500646257,-0.9625991310993828,-0.7939776290159701,-0.6039878723028748,-0.1396513262714643,-0.8806699629292929,0.5411263605054157,-0.2305577418712642,0.36407397766256216,-0.25509044466039943,0.2786129294032908,-0.23953763789286608,0.013637064582252383,2.016015600264332,1.746124774427088,-1.1570268271097657,2.1169064505560016
Oas3,-0.8788205008019921,-1.2850433667883847,-0.9701640054588471,-0.5755479569097711,-0.4685157624928696,-0.006545619273745076,0.8092651986273673,-0.03564469077261956,-0.10985879545569666,-0.6976581714070247,-0.3182370707525291,0.7989782799906969,0.24737729921055399,-0.36472574334858515,1.371292277830237,0.8191629176813104,-1.1749459632521773,2.839631673374073
Mx1,-0.6802946931207491,-0.9046957520392949,-0.6684386498371468,-0.5601678084975175,-0.520197147820557,-0.2222511937792044,-1.3481598328050954,-0.6041704782896835,0.17229253904004357,-0.5120741718497666,0.317678255148667,1.0899502240441816,-0.557509335579799,0.7455547725515719,2.405494480600409,1.1477490050851438,-1.0031338022204574,1.7023735893692555
Mx2,-0.7848817405432355,-0.4861913739162133,-0.20110233969773111,-1.0769625844932575,-0.8764662485076417,0.11034301561242313,-0.7820934530193108,0.7320353784072443,-0.5624490413890555,0.4695138560096956,-0.6876339253448341,0.905105903112465,0.46528755109518616,1.134409562144537,-0.17915368289029873,-0.24417428772323907,-1.0250400059821525,3.089453417125418
Rsad2,-1.0153382411261622,-0.7789447176330958,-0.6140280654569377,-0.4166931069877883,-0.254476250387864,0.06581614626613887,0.2148028717468187,-0.43417855183086146,0.08391299324004907,-0.6606490669227031,1.3026285287930128,-0.651614790567548,-0.8380064812698419,1.5144432816904112,0.6886641268530009,-0.08638577120472239,-1.0218867997890069,2.901933894587102
Rigi,-0.7275396150358165,-1.079552325003319,-0.6197257319261407,-0.6925354009530852,-0.4998427170087918,0.49937409501224267,0.5107377740834018,0.03813547241369946,-0.12593242138159447,-0.45751723889047236,-0.49379196480889764,0.9308488168767275,0.9276335890126038,0.10006469074970674,0.6205109858498928,-0.7614140481346888,-1.302137669418713,3.132683708563248
Ifih1,-0.9341123942414478,-1.1059391609328995,-0.062384943358241976,-0.6299352343121978,-0.6136384691522568,-0.6277888848349424,-0.3490558132503847,0.7874199644612581,0.21953409454607622,-0.5073119701310467,-1.296504961890992,1.328505447730126,0.06264804893942975,1.2331664479398847,0.7238453776786172,1.0011600349568617,-1.4711467784594552,2.24153919431161
