gene_id	gene_name	gene_biotype	chrom	strand	reference_count	test_count	reference_cpm	test_cpm	log2_fc	pvalue	fdr	neg_log10_fdr	significant	comparison	reference	test
ENSG00000204351	SKIC2	protein_coding	6	+	305	132	32.09021791257025	18.48245594874647	-0.7797723383915542	5.348861382169583e-08	1.7382548589015092e-07	6.759886547967852	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000184967	NOC4L	protein_coding	12	+	199	73	20.937552015086823	10.221358214079487	-0.9996524894346601	5.3783557762058584e-08	1.7471000497429528e-07	6.757682223919692	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000127463	EMC1	protein_coding	1	-	899	500	94.58723247016609	70.00930283616087	-0.43143802493721023	5.378593849165481e-08	1.7471000497429528e-07	6.757682223919692	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000177971	IMP3	protein_coding	15	-	389	181	40.92817956717977	25.343367626690235	-0.6808183483383857	5.402745735744109e-08	1.7545350489343336e-07	6.755837951810649	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000121775	TMEM39B	protein_coding	1	+	362	165	38.08740617819814	23.10306993593309	-0.7091555539785064	5.434354888737107e-08	1.764387746118945e-07	6.75340596710957	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000105379	ETFB	protein_coding	19	-	502	249	52.817342269213995	34.86463281240811	-0.5922975856085253	5.440109645457799e-08	1.7658435793805552e-07	6.753047769399769	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000049618	ARID1B	protein_coding	6	+	578	597	60.81359329005117	83.59110758637608	0.4557462909074564	5.524513437332256e-08	1.792822016001145e-07	6.746462823268453	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000100916	BRMS1L	protein_coding	14	+	41	84	4.3137669980832145	11.761562876475026	1.3489046612365951	5.56177255285545e-08	1.804491977456907e-07	6.743645044418518	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000167548	KMT2D	protein_coding	12	-	341	153	35.87791576454576	21.422846667865226	-0.7306277441146889	5.585810973373961e-08	1.8118680972456714e-07	6.741873421848744	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000066697	MSANTD3	protein_coding	9	+	451	484	47.45143697891535	67.76900514540372	0.5096566785811594	5.587248168967173e-08	1.8119113315278376e-07	6.741863058960746	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000113163	CERT1	protein_coding	5	-	457	489	48.08271995424461	68.46909817376533	0.5055068394852954	5.615672173393957e-08	1.8204735731576495e-07	6.7398156211052695	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000120708	TGFBI	protein_coding	5	+	18	54	1.8938489259877527	7.561004706305374	1.7516275566187984	5.616271019089553e-08	1.8204735731576495e-07	6.7398156211052695	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000102738	MRPS31	protein_coding	13	-	314	359	33.03714237556413	50.2666794363635	0.5981221335414473	5.6274098067244585e-08	1.8236587377388776e-07	6.73905642816943	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000132510	KDM6B	protein_coding	17	+	268	111	28.197306231373208	15.542065229627713	-0.8390554358774903	5.645768801841645e-08	1.829181703669655e-07	6.737743151286025	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000118515	SGK1	protein_coding	6	-	102	153	10.731810580597266	21.422846667865226	0.9648446329453501	5.6526714378451034e-08	1.8305644908015744e-07	6.737414966314878	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000154359	LONRF1	protein_coding	8	-	102	153	10.731810580597266	21.422846667865226	0.9648446329453501	5.6526714378451034e-08	1.8305644908015744e-07	6.737414966314878	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000165195	PIGA	protein_coding	X	-	248	297	26.09302964694237	41.585525884679555	0.6622759972695779	5.6602909833095994e-08	1.8326049278674323e-07	6.736931149953285	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000172171	TEFM	protein_coding	17	-	73	121	7.680609533172553	16.94225128635093	1.0923060152418584	5.6982109100318405e-08	1.8444523364966798e-07	6.73413256313381	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000136051	WASHC4	protein_coding	12	+	340	383	35.77270193532422	53.62712597249922	0.5774675713160711	5.73455959902411e-08	1.8557857519338386e-07	6.731472163959694	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000010278	CD9	protein_coding	12	+	66	113	6.94411272862176	15.822102440972357	1.132655094152195	5.839819262211014e-08	1.8894092774780965e-07	6.723673956478674	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000151835	SACS	protein_coding	13	-	240	290	25.251319013170036	40.6053956449733	0.6746814490353054	5.884071822455566e-08	1.9032835671518282e-07	6.720496502057305	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000172081	MOB3A	protein_coding	19	-	204	76	21.46362116119453	10.641414031096453	-0.9791835859914764	6.02652177164046e-08	1.9489072966887555e-07	6.710208818395999	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000255529	POLR2M	protein_coding	15	+	479	509	50.39742419711853	71.26947028721176	0.4957776259387144	6.20488824222711e-08	2.0061220803626782e-07	6.697642641996246	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000168333	PPDPFL	protein_coding	8	+	269	112	28.30252006059475	15.682083835300034	-0.8317976433300539	6.228829133228683e-08	2.0133940366444706e-07	6.696071222034473	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000143198	MGST3	protein_coding	1	+	1809	1107	190.33181706176916	155.00059647926017	-0.29538161511968636	6.262046948447297e-08	2.0236605673400846e-07	6.693862330811235	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000177728	TMEM94	protein_coding	17	+	170	58	17.88635096766211	8.121079128994662	-1.092694812207848	6.302616906137421e-08	2.0362900337945839e-07	6.691160364299068	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000127418	FGFRL1	protein_coding	4	+	308	134	32.40585940023488	18.762493160091115	-0.7725500566792677	6.304058524312248e-08	2.0362900337945839e-07	6.691160364299068	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000071575	TRIB2	protein_coding	2	+	677	359	71.22976238298382	50.2666794363635	-0.49868995272374966	6.320794445006257e-08	2.041221464276248e-07	6.690109873532183	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000079805	DNM2	protein_coding	19	+	349	158	36.7196263983181	22.122939696226833	-0.7182771641844706	6.411637686614604e-08	2.0700770746560532e-07	6.684013484265467	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000159377	PSMB4	protein_coding	1	+	3940	2583	414.5424871328747	361.66805845160707	-0.19659971718019628	6.428189025583428e-08	2.074938785122121e-07	6.682994711325782	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000124784	RIOK1	protein_coding	6	+	444	477	46.714940174364564	66.78887490569747	0.5111245566458757	6.442488427925934e-08	2.0790715093929117e-07	6.682130572909679	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000156928	MALSU1	protein_coding	7	+	578	596	60.81359329005117	83.45108898070376	0.45334208292979883	6.449443328515965e-08	2.0808327024160172e-07	6.6817628353761895	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000040275	SPDL1	protein_coding	5	+	308	353	32.40585940023488	49.42656780232957	0.6014632309950037	6.585636258860132e-08	2.1242804422729896e-07	6.672788149317597	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000070785	EIF2B3	protein_coding	1	-	514	257	54.07990821987249	35.98478165778669	-0.5810751486009944	6.61194930069415e-08	2.1322730907970738e-07	6.6711571738335795	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000101166	PRELID3B	protein_coding	20	-	810	798	85.22320166944887	111.73484732651275	0.3887630425833665	6.681275084087513e-08	2.1541298971805125e-07	6.666728111656531	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000121578	B4GALT4	protein_coding	3	-	209	79	21.98969030730224	11.061469848113417	-0.9599389706046172	6.697970086554334e-08	2.1590116521168877e-07	6.665745013786005	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000172361	CFAP53	protein_coding	18	-	67	114	7.049326557843302	15.962121046644679	1.1247303716107964	6.705960738628858e-08	2.1610860487937525e-07	6.665327940302185	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000140464	PML	protein_coding	15	+	309	135	32.51107322945642	18.902511765763432	-0.7667066134631596	6.845604340473874e-08	2.2055765804596558e-07	6.656477858359999	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000005022	SLC25A5	protein_coding	X	+	13733	9606	1444.9015166994338	1345.0187260883226	-0.10330784362486345	6.903619526029254e-08	2.2237528264650557e-07	6.652913486904692	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000147364	FBXO25	protein_coding	8	+	315	138	33.14235620478568	19.322567582780398	-0.7631349065403124	6.963815160408211e-08	2.2421892983394948e-07	6.64932772458948	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000147036	LANCL3	protein_coding	X	+	40	82	4.208553168861672	11.481525665130382	1.3474558993817205	6.964082478147136e-08	2.2421892983394948e-07	6.64932772458948	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000169826	CSGALNACT2	protein_coding	10	+	82	131	8.627533996166429	18.34243734307415	1.0456885530702988	6.999534837976945e-08	2.2530816796045317e-07	6.6472230637761545	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000151239	TWF1	protein_coding	12	-	142	193	14.940363749458939	27.023590894758097	0.8339619645549079	7.105081712074786e-08	2.2865265278135995e-07	6.640823755658225	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000102078	SLC25A14	protein_coding	X	+	202	75	21.253193502751447	10.501395425424132	-0.9835406851241629	7.112568915850283e-08	2.2884060582230964e-07	6.640466911173203	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000181544	FANCB	protein_coding	X	-	182	233	19.148916918320612	32.624335121650965	0.7534417059132957	7.200666814764102e-08	2.316214492082453e-07	6.635221225421931	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000052749	RRP12	protein_coding	10	-	194	71	20.411482868979114	9.941321002734844	-1.0019911208807275	7.266505509635109e-08	2.336851667713249e-07	6.631368853691691	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000105556	MIER2	protein_coding	19	-	107	28	11.257879726704974	3.9205209588250085	-1.411339619018691	7.276572673475116e-08	2.3395477526749243e-07	6.630868085965896	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000223745	CCDC18-AS1	lncRNA	1	-	379	418	39.87604127496435	58.52777717103049	0.547894548188662	7.293774999031628e-08	2.3445361412570783e-07	6.629943068181033	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000204560	DHX16	protein_coding	6	-	413	196	43.45331146849677	27.443646711775063	-0.6534515548238294	7.297689959916273e-08	2.3452520740748505e-07	6.629810471287395	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000117308	GALE	protein_coding	1	-	668	354	70.28283791998993	49.566586408001896	-0.4995515110528492	7.326314258815956e-08	2.353906657583966e-07	6.628210762775487	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000089472	HEPH	protein_coding	X	+	1594	963	167.71084377913766	134.83791726244584	-0.3137046205434397	7.48985683343714e-08	2.4058957595340383e-07	6.61872319330535	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000133789	SWAP70	protein_coding	11	+	150	201	15.782074383231272	28.14373974013667	0.8149353490202383	7.723792443175773e-08	2.4804672935144566e-07	6.605466495029666	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000247516	MIR4458HG	lncRNA	5	+	199	249	20.937552015086823	34.86463281240811	0.7221671102382707	7.803640097294183e-08	2.5055310256931605e-07	6.60110021507121	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000174231	PRPF8	protein_coding	17	-	762	414	80.17293786681486	57.967702748341196	-0.46444488795172606	7.811600789430335e-08	2.507507613072856e-07	6.600757739739045	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000156983	BRPF1	protein_coding	3	+	312	137	32.82671471712104	19.18254897710808	-0.7597620382172857	8.023429821535484e-08	2.57490948729924e-07	6.589238032586817	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000001036	FUCA2	protein_coding	6	-	2263	1419	238.09889552834912	198.68640144902454	-0.2604682075423009	8.105177340810826e-08	2.600543623364286e-07	6.584935856664196	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000164167	LSM6	protein_coding	4	+	798	786	83.96063571879037	110.05462405844489	0.3884083574106258	8.151711513474248e-08	2.614870341441324e-07	6.5825498407900565	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000130338	TULP4	protein_coding	6	+	574	295	60.392737973165	41.30548867333491	-0.5425778163198463	8.289320875076637e-08	2.6583984048018685e-07	6.575379932331946	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000165572	KBTBD6	protein_coding	13	-	57	102	5.997188265627884	14.281897778576816	1.1859440871069984	8.292745284604763e-08	2.658882982807286e-07	6.575300775507604	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000124160	NCOA5	protein_coding	20	-	399	188	41.980317859395186	26.323497866396487	-0.6632971797938568	8.378332165445863e-08	2.6857048159408474e-07	6.570941722066705	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000184752	NDUFA12	protein_coding	12	-	1254	1172	131.9381418438134	164.1018058479611	0.31366148922350096	8.421336272493133e-08	2.698867362605271e-07	6.568818458572081	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000072415	PALS1	protein_coding	14	+	118	168	12.415231848141934	23.52312575295005	0.895350336289439	8.456904348024748e-08	2.7096412916797763e-07	6.56708819818656	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000150764	DIXDC1	protein_coding	11	+	55	100	5.7867606071847995	14.001860567232173	1.2058492746912124	8.494391699618974e-08	2.721025058965082e-07	6.565267458617102	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000126461	SCAF1	protein_coding	19	+	172	60	18.09677862610519	8.401116340339303	-1.0629945470001674	8.546040122841651e-08	2.7369387772990914e-07	6.562734917233118	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000034693	PEX3	protein_coding	6	+	185	235	19.464558405985233	32.90437233299561	0.7425957894108707	8.725612026613178e-08	2.793804256263058e-07	6.553804025352408	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000167632	TRAPPC9	protein_coding	8	-	103	26	10.837024409818808	3.6404837474803653	-1.4531707928203594	8.919262432626225e-08	2.8551502134018434e-07	6.544371037983668	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000274211	SOCS7	protein_coding	17	+	497	248	52.29127312310628	34.724614206735794	-0.5837155530201199	9.008029305072092e-08	2.882901317901469e-07	6.540170223315694	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000175040	CHST2	protein_coding	3	+	643	651	67.65249218945138	91.15211229268145	0.42740171649064795	9.037305708029939e-08	2.8916048841534435e-07	6.538861050366105	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000089916	GPATCH2L	protein_coding	14	+	444	475	46.714940174364564	66.50883769435283	0.5051079406693247	9.099981804377584e-08	2.9109886545495147e-07	6.535959487201568	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000184205	TSPYL2	protein_coding	X	+	89	20	9.364030800717222	2.8003721134464348	-1.5795486086305612	9.183066574851671e-08	2.9368905206936436e-07	6.5321122424948435	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000239213	NCK1-DT	lncRNA	3	-	74	121	7.785823362394094	16.94225128635093	1.0738692917097947	9.199953239202906e-08	2.9416141328109426e-07	6.531414296592056	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000143155	TIPRL	protein_coding	1	+	1508	1383	158.66245446608505	193.64573164482098	0.2866399371749508	9.296013712456169e-08	2.97164496315369e-07	6.527003079081652	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000067082	KLF6	protein_coding	10	-	1022	976	107.52853346441574	136.65815913618601	0.3444280261656344	9.307320953902534e-08	2.974575252424784e-07	6.526575039581703	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000133302	SLF1	protein_coding	5	+	236	284	24.830463696283868	39.765284010939375	0.6686630223851684	9.323038394919048e-08	2.9789133487191327e-07	6.525942129453789	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000124193	SRSF6	protein_coding	20	+	960	923	101.00527605268014	129.23717303555296	0.35403719011671486	9.458837557047575e-08	3.021609349258232e-07	6.519761684413991	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000179988	PSTK	protein_coding	10	+	160	210	16.83421267544669	29.403907191187564	0.7867116862642456	9.570493273100091e-08	3.0564711439765497e-07	6.514779700011911	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000080031	PTPRH	protein_coding	19	-	248	101	26.09302964694237	14.141879172904495	-0.8609474231971204	9.572367889022701e-08	3.0564711439765497e-07	6.514779700011911	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000143862	ARL8A	protein_coding	1	-	66	11	6.94411272862176	1.540204662395539	-1.867386019873659	9.656220852502163e-08	3.082537214940732e-07	6.5110916715381215	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000132613	MTSS2	protein_coding	16	-	213	82	22.410545624188405	11.481525665130382	-0.9352001923322014	9.703663831359588e-08	3.096970891147745e-07	6.509062876617162	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000282024	ENSG00000282024	lncRNA	6	-	226	89	23.77832540406845	12.461655904836636	-0.905418875007546	9.754100671628963e-08	3.112353224637338e-07	6.5069111202923855	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000182093	GET1	protein_coding	21	+	699	699	73.54446662585774	97.8730053649529	0.40987055214518203	9.790525651887567e-08	3.1232585963872733e-07	6.5053920560084935	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000138190	EXOC6	protein_coding	10	+	417	451	43.87416678538293	63.1483911582171	0.5204040173078648	9.859302609196338e-08	3.1444771415513496e-07	6.502451557982403	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000105518	TMEM205	protein_coding	19	-	181	65	19.04370308909907	9.101209368700912	-1.0254158069274477	9.976861806020847e-08	3.1812407447559815e-07	6.4974034638184985	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000166503	HDGFL3	protein_coding	15	-	345	385	36.29877108143192	53.90716318384387	0.5641390201718701	1.0085946607517531e-07	3.215285938473586e-07	6.4927803987959685	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000121390	PSPC1	protein_coding	13	-	324	366	34.08928066777955	51.24680967606976	0.5811449083212442	1.009047346290263e-07	3.2159912669838293e-07	6.492685139247555	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000163497	FEV	protein_coding	2	-	49	5	5.155477631855549	0.7000930283616087	-2.2365026273234236	1.0136123125663406e-07	3.2297997467144853e-07	6.490824403858661	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000064652	SNX24	protein_coding	5	+	172	222	18.09677862610519	31.084130459255427	0.7641471177719358	1.0145359520715661e-07	3.2320017400244113e-07	6.490528414084705	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000249550	LINC01234	lncRNA	12	-	547	279	57.551964584183374	39.06519098257777	-0.5531131701631317	1.0217590404018295e-07	3.2542662446536377e-07	6.487546918561495	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000214706	IFRD2	protein_coding	3	-	81	17	8.522320166944887	2.3803162964294695	-1.6472712354187709	1.0258201897562145e-07	3.2664521899295046e-07	6.485923694064327	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000213588	ZBTB9	protein_coding	6	+	286	123	30.09115515736096	17.222288497695573	-0.787549673110604	1.0338717907959962e-07	3.2913361752350885e-07	6.482627756844743	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000167972	ABCA3	protein_coding	16	-	152	50	15.992502041674355	7.0009302836160865	-1.136668845146033	1.0430963328615513e-07	3.3199419700971407e-07	6.478869507346221	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000109881	CCDC34	protein_coding	11	-	419	452	44.08459444382602	63.288409763889426	0.5167490187539173	1.0437566379538811e-07	3.321282858027738e-07	6.47869413600973	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000163785	RYK	protein_coding	3	-	200	249	21.042765844308363	34.86463281240811	0.7151037947294914	1.0476909386477966e-07	3.33303875536854e-07	6.477159636491031	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000106397	PLOD3	protein_coding	7	-	375	175	39.45518595807818	24.503255992656307	-0.6762667901654598	1.0531241435030265e-07	3.3495566715765754e-07	6.4750126699269845	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000184678	H2BC21	protein_coding	1	-	218	85	22.936614770296117	11.901581482147348	-0.9182400905692489	1.0571585986943068e-07	3.3616191962142073e-07	6.473451484932738	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000197008	ZNF138	protein_coding	7	+	188	237	19.78019989364986	33.184409544340255	0.7320091380077235	1.0577872952645684e-07	3.3628488343620325e-07	6.473292654504558	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000134590	RTL8C	protein_coding	X	+	901	505	94.79766012860917	70.70939586452248	-0.42037317865483714	1.059148472972525e-07	3.3664060339492693e-07	6.472833503431848	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000180957	PITPNB	protein_coding	22	-	647	342	68.07334750633756	47.88636313993403	-0.503047445025011	1.0791273916768478e-07	3.4291228526735597e-07	6.464816955455933	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000145736	GTF2H2	protein_coding	5	-	91	139	9.574458459160306	19.462586188452722	0.9865963460474164	1.0803719325584352e-07	3.4322927240128063e-07	6.4644156803215145	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000100911	PSME2	protein_coding	14	-	562	289	59.1301720225065	40.46537703930098	-0.5416374054499972	1.0847845458352249e-07	3.445523668326008e-07	6.462744762441187	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000125170	DOK4	protein_coding	16	-	132	40	13.88822545724352	5.6007442268928695	-1.2378315189606448	1.0960836563962064e-07	3.479821450601253e-07	6.458443039101681	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000141569	TRIM65	protein_coding	17	-	132	40	13.88822545724352	5.6007442268928695	-1.2378315189606448	1.0960836563962064e-07	3.479821450601253e-07	6.458443039101681	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000271643	PDCD6IP-DT	lncRNA	3	-	50	93	5.260691461077091	13.02173032752592	1.2309658847819238	1.1030137003290116e-07	3.5010229282256613e-07	6.455805045027804	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000204856	FAM216A	protein_coding	12	+	415	448	43.66373912693985	62.728335341200136	0.5177089139281543	1.1047793995143218e-07	3.505826566716377e-07	6.455209572264213	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000009780	FAM76A	protein_coding	1	+	201	250	21.147979673529903	35.004651418080435	0.7137756527923897	1.1120096643385744e-07	3.527463670841585e-07	6.4525374503260675	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000085276	MECOM	protein_coding	3	-	134	184	14.098653115686604	25.7634234437072	0.8472197131842276	1.112105522593335e-07	3.527463670841585e-07	6.4525374503260675	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000116954	RRAGC	protein_coding	1	-	632	640	66.49514006801444	89.61190763028591	0.42766131622898274	1.122258320372278e-07	3.5588547740513866e-07	6.44868973386043	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000203995	ZYG11A	protein_coding	1	+	97	145	10.205741434489557	20.30269782248665	0.9583859239572335	1.1397596918700646e-07	3.6135297007133057e-07	6.442068371331229	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000115825	PRKD3	protein_coding	2	-	292	336	30.72243813269021	47.0462515059001	0.606748404581544	1.1548578886429022e-07	3.6605623222129945e-07	6.436452194748866	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000171155	C1GALT1C1	protein_coding	X	-	174	223	18.307206284548275	31.22414906492775	0.7542959075383351	1.1645758785941186e-07	3.6905236964524223e-07	6.432912001770042	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000047249	ATP6V1H	protein_coding	8	-	686	687	72.17668684597768	96.19278209688504	0.4119155476151971	1.1706165141667158e-07	3.7088205838715647e-07	6.430764175385116	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000256039	LINC02446	lncRNA	12	+	27	65	2.840773388981629	9.101209368700912	1.5230340139614975	1.1743924030624108e-07	3.7199354531468564e-07	6.429464595759325	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000140280	LYSMD2	protein_coding	15	-	259	305	27.25038176837933	42.705674730058135	0.6387131925440683	1.1811491324023986e-07	3.740485037343603e-07	6.4270720781782416	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000123178	SPRYD7	protein_coding	13	-	190	239	19.990627552092946	33.46444675568489	0.7290611849908616	1.1862380392941054e-07	3.7557447696584393e-07	6.4253039288913465	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000100412	ACO2	protein_coding	22	+	136	42	14.309080774129688	5.880781438237513	-1.2146770696178	1.1957318726453297e-07	3.7849407977857635e-07	6.421940909135121	True	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
ENSG00000183530	PRR14L	protein_coding	22	-	680	364	71.54540387064844	50.96677246472511	-0.48526508428726817	1.2018499255144848e-07	3.803440347289747e-07	6.41982339077903	False	Index_10_vs_9	Index 10 USP30_2	Index 9 USP30_1
