gene_id	gene_name	gene_biotype	chrom	strand	reference_count	test_count	reference_cpm	test_cpm	log2_fc	pvalue	fdr	neg_log10_fdr	significant	comparison	reference	test
ENSG00000163527	STT3B	protein_coding	3	+	476	2214	215.9405891185904	264.6636070565486	0.29291171005021227	4.412942159509203e-05	0.00022191100024381496	3.6538211690308184	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000148303	RPL7A	protein_coding	9	+	3487	14287	1581.9009123036233	1707.8811897095345	0.11051475528308555	4.427018641686067e-05	0.00022252909027120366	3.6526132075214885	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000231721	LINC-PINT	lncRNA	7	-	72	149	32.663282387685946	17.811597764871607	-0.8568291289839377	4.452914251834109e-05	0.00022374054439082628	3.6502553095568984	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000178538	CA8	protein_coding	8	-	180	943	81.65820596921485	112.72709189445588	0.4627426097312355	4.476169406116984e-05	0.00022481840377378855	3.6481681400324617	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000135837	CEP350	protein_coding	1	+	296	848	134.28238314937553	101.37070405779278	-0.4038927187074952	4.4909183523037086e-05	0.00022546833741368517	3.6469144376086136	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000095794	CREM	protein_coding	10	+	217	591	98.4435038628868	70.64868643650416	-0.47576786859094683	4.5401987185670064e-05	0.00022785071346882567	3.6423496071733084	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000007944	MYLIP	protein_coding	6	+	321	930	145.62380064509983	111.17305987470199	-0.3879099929131331	4.5580369012668845e-05	0.00022865387529655124	3.6408214336638123	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000142230	SAE1	protein_coding	19	+	188	980	85.28745956784662	117.15010610452468	0.4556639469484263	4.578198850000827e-05	0.00022957291578483633	3.639079349806363	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000256537	SMIM10L1	protein_coding	12	+	190	504	86.19477296750458	60.24862599661269	-0.5130932341543153	4.5825776404824346e-05	0.00022970009194312033	3.6388388309678743	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000136824	SMC2	protein_coding	9	+	352	1033	159.68715833979795	123.48577510813672	-0.36958388676353326	4.634933709447085e-05	0.0002322310434966534	3.6340797263797424	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000075303	SLC25A40	protein_coding	7	-	230	633	104.34104096066343	75.66940526955521	-0.4609200469806808	4.666164214407765e-05	0.00023370190075053113	3.6313377553779476	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000082258	CCNT2	protein_coding	2	+	137	340	62.150967876569084	40.64391436279427	-0.6066577415236333	4.668695998303109e-05	0.00023373479644516688	3.6312766287322735	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000185187	SIGIRR	protein_coding	11	-	56	370	25.404775190422402	44.230142100687885	0.7880292780743734	4.6940200276983834e-05	0.00023490828448529926	3.62910166673535	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000105655	ISYNA1	protein_coding	19	-	74	458	33.57059578734388	54.74974346517582	0.6974405899741672	4.7199707520120514e-05	0.00023611218055610847	3.626881607957897	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000117222	RBBP5	protein_coding	1	-	67	424	30.394998888541085	50.68535202889639	0.7283576844126595	4.7238795834409885e-05	0.00023611821526533825	3.626870508117896	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000074054	CLASP1	protein_coding	2	-	67	424	30.394998888541085	50.68535202889639	0.7283576844126595	4.7238795834409885e-05	0.00023611821526533825	3.626870508117896	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000086666	ZFAND6	protein_coding	15	+	337	984	152.8823078423634	117.6282698029105	-0.37677781835165164	4.728489858840398e-05	0.00023625392617356472	3.626620965458505	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000145494	NDUFS6	protein_coding	5	+	463	2156	210.04305202081378	257.73023342995424	0.2945426533874708	4.771245998874756e-05	0.00023829468197905733	3.6228856496926602	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000182149	IST1	protein_coding	16	+	178	934	80.75089256955692	111.65122357308779	0.46498979361535253	4.77875055119667e-05	0.0002385739061722775	3.622377058675339	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000197448	GSTK1	protein_coding	7	+	153	823	69.40947507383262	98.38218094288143	0.500222561319055	4.7903316005970135e-05	0.00023905634000417282	3.621499733907889	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000119760	SUPT7L	protein_coding	2	-	248	691	112.50686155758491	82.60277889614954	-0.4434417473644236	4.808701983371066e-05	0.00023987706652542497	3.6200112708214625	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000180822	PSMG4	protein_coding	6	+	284	809	128.83850275142788	96.70860799853108	-0.4119958368038768	4.818439201005471e-05	0.00024026665231893682	3.6193065026829236	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000113712	CSNK1A1	protein_coding	5	-	202	544	91.63865336545223	65.03026298047084	-0.49164519122719763	4.8348007901804264e-05	0.0002409861121566941	3.618007984759168	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000108582	CPD	protein_coding	17	+	161	415	73.0387286724644	49.609483707528305	-0.5534205623005083	4.8925221360069526e-05	0.00024376571122087398	3.6130273835201465	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000178952	TUFM	protein_coding	16	-	222	1127	100.71178736203166	134.72262202020337	0.41795920749850307	4.9197700497586034e-05	0.00024502538330120155	3.6107889227513033	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000041515	MYO16	protein_coding	13	+	17	164	7.712163897092514	19.604711633818415	1.2916993174727522	4.965315526662506e-05	0.00024719498145117733	3.6069603505338086	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000126254	RBM42	protein_coding	19	+	70	437	31.755968988027995	52.23938404865029	0.7093145649486964	5.0054809607681994e-05	0.0002490951124029396	3.603634793849514	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000165389	SPTSSA	protein_coding	14	-	360	1061	163.3164119384297	126.83292099683743	-0.3634744348120686	5.0367341867114737e-05	0.00025055039254407514	3.601104912500063	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000011426	ANLN	protein_coding	7	+	240	667	108.87760795895313	79.73379670583465	-0.4470354433577738	5.0887205815742774e-05	0.00025303546378103287	3.59681860670933	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000111348	ARHGDIB	protein_coding	12	-	53	98	24.043805090935486	11.715010610452467	-1.0067038143743379	5.096946365122021e-05	0.00025334343455985295	3.5962903460461866	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000021355	SERPINB1	protein_coding	6	-	334	1611	151.52133774287645	192.580429524887	0.34492810648212807	5.106709667721363e-05	0.0002537275516851913	3.5956323711891214	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000151067	CACNA1C	protein_coding	12	+	16	13	7.258507197263543	1.5540320197538988	-1.917320420707207	5.164499836954521e-05	0.0002563944841396856	3.591091322107451	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000125245	GPR18	protein_coding	13	-	16	13	7.258507197263543	1.5540320197538988	-1.917320420707207	5.164499836954521e-05	0.0002563944841396856	3.591091322107451	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000204271	SPIN3	protein_coding	X	-	66	133	29.941342188712113	15.898942971328347	-0.8924291442172345	5.1912270637864536e-05	0.0002576187761829695	3.5890224872148386	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000163374	YY1AP1	protein_coding	1	-	43	305	19.50723809264577	36.45998200191839	0.8854420306548593	5.196329693350933e-05	0.00025776938303745617	3.5887686679272512	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000176597	B3GNT5	protein_coding	3	+	166	430	75.30701217160924	51.40259757647511	-0.5465245611493861	5.210477431773707e-05	0.00025836838370919265	3.5877606316239845	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000092964	DPYSL2	protein_coding	8	+	42	69	19.0535813928168	8.248323797155308	-1.1603543485144854	5.218103639397656e-05	0.00025864365792736057	3.5872981662435692	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000099622	CIRBP	protein_coding	19	+	667	2108	302.58901878592394	251.99226904932453	-0.26350236751453865	5.231022047364225e-05	0.0002591809254469095	3.5863969637504263	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000153815	CMIP	protein_coding	16	+	433	1308	196.43335102594463	156.3595293721615	-0.3282342779940138	5.241121037065347e-05	0.00025957812812100366	3.585731903691886	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000100591	AHSA1	protein_coding	14	+	73	451	33.116939087514915	53.91295699300064	0.6947618623911915	5.271808477211857e-05	0.0002609942989552145	3.5833689790959444	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000100084	HIRA	protein_coding	22	-	301	1469	136.55066664852038	175.60561823219055	0.3617315898596912	5.309545444531093e-05	0.00026275821163765226	3.5804437026519818	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000156052	GNAQ	protein_coding	9	-	241	671	109.33126465878212	80.21196040422046	-0.44443440951988206	5.347859395743546e-05	0.00026454926677515496	3.577493437821002	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000106591	MRPL32	protein_coding	7	+	233	644	105.70201106015034	76.98435544011622	-0.4548341294805229	5.354144455615606e-05	0.00026475511615908033	3.5771556387816155	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000095015	MAP3K1	protein_coding	5	+	76	160	34.47790918700183	19.126547935432598	-0.8336376113064653	5.363833387900812e-05	0.0002651290523932257	3.57654268040441	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000091947	TMEM101	protein_coding	17	-	38	278	17.238954593500914	33.23237703781414	0.9272129950499499	5.414616268862125e-05	0.0002675331209180945	3.5726224441416883	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000164074	ABHD18	protein_coding	4	+	129	317	58.52171427793731	37.89447309707584	-0.6203471750209256	5.4399260917560105e-05	0.00026860727149449575	3.570882234678512	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000126012	KDM5C	protein_coding	X	-	71	441	32.20962568785697	52.7175477470361	0.7021867827650479	5.4406654943334e-05	0.00026860727149449575	3.570882234678512	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000152413	HOMER1	protein_coding	5	-	152	388	68.95581837400366	46.38187874342406	-0.5670651696315663	5.446008983055058e-05	0.00026876463967840205	3.5706278703009535	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000148672	GLUD1	protein_coding	10	-	193	998	87.55574306699148	119.30184274726084	0.44416109331584713	5.451442223874794e-05	0.0002689263108936414	3.570366705709278	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000091317	CMTM6	protein_coding	3	-	185	491	83.92648946835972	58.69459397685879	-0.5122303008878271	5.491006768781587e-05	0.0002707146328203642	3.5674882688642	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000164081	TEX264	protein_coding	3	+	15	153	6.804850497434571	18.28976146325742	1.3630200998537758	5.4920367912939287e-05	0.0002707146328203642	3.5674882688642	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000156304	SCAF4	protein_coding	21	-	136	743	61.697311176740115	88.81890697516513	0.5221133833144627	5.498386951735045e-05	0.0002709205207127631	3.567158098345234	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000117713	ARID1A	protein_coding	1	+	747	3331	338.88155477224166	398.19081983078746	0.23236222931658645	5.569311539135906e-05	0.0002743067469255954	3.561763510235353	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000304466	ENSG00000304466	lncRNA	2	+	2	65	0.9073133996579429	7.7701600987694945	2.554971614956112	5.609548367145965e-05	0.0002761794231628815	3.558808681802689	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000164938	TP53INP1	protein_coding	8	-	76	161	34.47790918700183	19.246088860029055	-0.824877129760762	5.6346449497503176e-05	0.0002772914094780872	3.557063584710106	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000212127	TAS2R14	protein_coding	12	-	27	35	12.248730895382229	4.183932360875881	-1.4445614898918	5.636582958587141e-05	0.0002772914094780872	3.557063584710106	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000117308	GALE	protein_coding	1	-	60	388	27.219401989738284	46.38187874342406	0.7581342519188938	5.6421001429375316e-05	0.0002774533348396815	3.556810050832631	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000117676	RPS6KA1	protein_coding	1	+	27	219	12.248730895382229	26.179462486623372	1.065375963206662	5.6816830373822335e-05	0.00027926650475604986	3.5539811504857286	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000161091	MFSD12	protein_coding	19	-	9	116	4.082910298460743	13.866747253188635	1.6483975078806126	5.6834519698868804e-05	0.00027926650475604986	3.5539811504857286	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000266472	MRPS21	protein_coding	1	+	394	1863	178.74073973261474	222.70474252319332	0.3164690953623983	5.8417546487784746e-05	0.00028693188909248413	3.5422211823664815	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000160014	CALM3	protein_coding	19	+	87	517	39.46813288512051	61.80265801636659	0.6404435355105761	5.8781818771993556e-05	0.00028843589334816896	3.539950696403742	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000158545	ZC3H18	protein_coding	16	+	46	318	20.868208192132688	38.01401402167229	0.8499175546164045	5.8793165810821214e-05	0.00028843589334816896	3.539950696403742	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000114745	GORASP1	protein_coding	3	-	46	318	20.868208192132688	38.01401402167229	0.8499175546164045	5.8793165810821214e-05	0.00028843589334816896	3.539950696403742	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000229124	VIM-AS1	lncRNA	10	-	79	169	35.83887928648875	20.20241625680068	-0.8117147667393316	5.892522823388315e-05	0.00028897006103996355	3.539147150318443	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000104756	KCTD9	protein_coding	8	-	171	448	77.57529567075412	53.55433421921128	-0.5304558260403647	5.907493878385753e-05	0.0002895903212267275	3.538215957350814	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000048544	MRPS10	protein_coding	6	-	282	1384	127.93118935176993	165.444639641492	0.36970642643184826	5.9565085747880316e-05	0.0002918782857441337	3.5347982131047533	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000062716	VMP1	protein_coding	17	+	564	1757	255.86237870353986	210.03340451596924	-0.28413540307089014	5.97432184037567e-05	0.0002926361338393835	3.5336720495088327	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000123643	SLC36A1	protein_coding	5	+	19	175	8.619477296750457	20.919661804379405	1.2319126609393656	6.010912532244098e-05	0.000294312787222918	3.531190868380482	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000108187	PBLD	protein_coding	10	-	38	61	17.238954593500914	7.291996400383678	-1.1868560740057952	6.030423741702383e-05	0.0002951521883159085	3.52995399248683	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000031691	CENPQ	protein_coding	6	+	183	485	83.01917606870177	57.97734842928007	-0.5142295836837075	6.039337597514366e-05	0.0002954724587543724	3.529482993863713	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000109189	USP46	protein_coding	4	-	67	136	30.394998888541085	16.25756574511771	-0.8825607275444299	6.0491718580970464e-05	0.00029583749071415374	3.5289467898436984	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000119772	DNMT3A	protein_coding	2	-	46	80	20.868208192132688	9.563273967716299	-1.0863661920868202	6.085142290140883e-05	0.0002974799364270441	3.526542319995455	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000172053	QARS1	protein_coding	3	-	204	1046	92.54596676511018	125.03980712789061	0.4321293768676018	6.087553835055957e-05	0.00029748116859195436	3.526540521147037	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000279516	FAM230C	lncRNA	13	+	50	90	22.68283499144857	10.758683213680836	-1.0420188985557346	6.100009361626077e-05	0.0002979730278292738	3.525823045974275	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000050165	DKK3	protein_coding	11	-	18	17	8.165820596921487	2.0321957181397137	-1.774947452031459	6.146756422707908e-05	0.00030013891721690863	3.522677688557997	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000156313	RPGR	protein_coding	X	-	32	46	14.517014394527086	5.498882531436872	-1.3238323257455504	6.17979375129234e-05	0.00030163394245736225	3.520519789484923	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000140450	ARRDC4	protein_coding	15	+	75	459	34.02425248717286	54.86928438977227	0.6814756982883907	6.182714353499612e-05	0.0003016583840732922	3.5204845997154988	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000094914	AAAS	protein_coding	12	-	26	213	11.795074195553257	25.462216939044648	1.0783331407224332	6.189459547880848e-05	0.0003018693377303703	3.520180998042775	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000004897	CDC27	protein_coding	17	-	351	1035	159.23350163996898	123.72485695732964	-0.36271304688116895	6.207368477687485e-05	0.0003025666527700207	3.519178939221058	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000181924	COA4	protein_coding	11	-	642	2027	291.24760129019967	242.30945415701174	-0.26489619811301024	6.208611405308142e-05	0.0003025666527700207	3.519178939221058	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000236213	CDC42EP3-AS1	lncRNA	2	+	29	230	13.156044295040171	27.494412657184363	1.0355992685511415	6.220192668252559e-05	0.00030301259008376865	3.518539326315144	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000143653	SCCPDH	protein_coding	1	+	357	1054	161.9554418389428	125.99613452466227	-0.3609507714009939	6.261056800772354e-05	0.00030488411749386	3.515865199001083	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000136026	CKAP4	protein_coding	12	-	22	24	9.980447396237372	2.86898219031489	-1.6373155979322827	6.264913800564316e-05	0.00030495281311142036	3.5157673560326885	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000125656	CLPP	protein_coding	19	+	61	393	27.673058689567256	46.979583366406324	0.7529910728047576	6.274846090904024e-05	0.00030531706233102873	3.5152489249212593	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000117036	ETV3	protein_coding	1	-	40	66	18.146267993158855	7.889701023365947	-1.1521956027430835	6.346466897823048e-05	0.0003086814527829189	3.5104894644473514	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000138381	ASNSD1	protein_coding	2	+	37	58	16.78529789367194	6.933373626594317	-1.2174564374227121	6.417227133052618e-05	0.0003120013784736113	3.505843487192582	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000302561	ENSG00000302561	lncRNA	11	-	20	21	9.073133996579427	2.510359416525529	-1.669055557811527	6.447056876769142e-05	0.00031332947768344683	3.5039987452617907	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000198039	ZNF273	protein_coding	7	+	216	591	97.98984716305783	70.64868643650416	-0.46913789022551394	6.466032607286534e-05	0.00031412923804533877	3.5028916391163154	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000108523	RNF167	protein_coding	17	+	55	362	24.951118490593426	43.27381470391626	0.7823390550002091	6.502124800088064e-05	0.00031575959391467784	3.5006434451403092	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000077232	DNAJC10	protein_coding	2	+	353	1042	160.14081503962691	124.5616434295048	-0.3611991133109615	6.541469032504693e-05	0.0003175465457912909	3.4981926070689497	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000151657	KIN	protein_coding	10	-	138	345	62.60462457639806	41.24161898577654	-0.5962591781443576	6.561491986858053e-05	0.0003183945469372226	3.4970343789222884	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000164880	INTS1	protein_coding	7	-	4	79	1.8146267993158858	9.443733043119845	2.103007967082795	6.582258655285794e-05	0.00031927796263343463	3.4958310565215776	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000147475	ERLIN2	protein_coding	8	+	200	541	90.73133996579428	64.67164020668149	-0.4852852024897173	6.680038461444524e-05	0.00032389482481667614	3.489595991080641	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000253799	LINC01030	lncRNA	8	-	72	151	32.663282387685946	18.050679614064517	-0.8381147651780022	6.72215858201237e-05	0.0003258103766849386	3.4870350880286005	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000166275	BORCS7	protein_coding	10	+	93	210	42.19007308409434	25.103594165255284	-0.7375542862579169	6.769362983011617e-05	0.000327970769320726	3.484164861435907	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000251247	ZNF345	protein_coding	19	+	58	113	26.312088590080343	13.508124479399273	-0.9366197967284708	6.780148709833589e-05	0.0003283085236890448	3.4837178417815844	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000167323	STIM1	protein_coding	11	+	62	395	28.126715389396228	47.21866521559923	0.7371915426478194	6.781601544194532e-05	0.0003283085236890448	3.4837178417815844	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000169740	ZNF32	protein_coding	10	-	4	80	1.8146267993158858	9.563273967716299	2.1202482420864266	6.785765183292409e-05	0.00032838256512004337	3.4836199090226385	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000229642	ENSG00000229642	lncRNA	3	+	26	33	11.795074195553257	3.9448505116829735	-1.4678736364577976	6.789809535478137e-05	0.0003284507786933273	3.483529704166708	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000266412	NCOA4	protein_coding	10	-	1171	3886	531.2319954997256	464.53603298181923	-0.1933567724728186	6.818841374685743e-05	0.000329676422736595	3.4819121109142674	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000140534	TICRR	protein_coding	15	+	28	224	12.702387595211201	26.77716710960564	1.0468949615868097	6.823080143273024e-05	0.000329676422736595	3.4819121109142674	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000099821	POLRMT	protein_coding	19	-	28	224	12.702387595211201	26.77716710960564	1.0468949615868097	6.823080143273024e-05	0.000329676422736595	3.4819121109142674	True	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000140319	SRP14	protein_coding	15	-	544	2487	246.78924470696046	297.2982794713805	0.2681359244822892	6.833721138720304e-05	0.00033006264128356184	3.4814036292673105	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000107186	MPDZ	protein_coding	9	-	101	235	45.819326682726114	28.092117280166633	-0.6959968246536525	6.899101321896137e-05	0.0003330913907000668	3.477436592225586	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000159086	PAXBP1	protein_coding	21	-	138	347	62.60462457639806	41.48070083496945	-0.5880194844396169	6.915305662332714e-05	0.0003337444846559799	3.4765859025659913	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000104723	TUSC3	protein_coding	8	+	457	1395	207.32111182183993	166.75958981205298	-0.3132532900279747	6.952286894852021e-05	0.00033539941343353443	3.474437701249319	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000230257	NFE4	lncRNA	7	+	329	963	149.25305424373158	115.11791038638496	-0.3732205241326376	6.968610901612516e-05	0.0003360568800754415	3.47358720888331	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000172687	ZNF738	protein_coding	19	+	93	211	42.19007308409434	25.22313508985174	-0.7308341459555406	6.989894568873537e-05	0.00033695292225668027	3.472430772815212	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000155980	KIF5A	protein_coding	12	+	33	249	14.970671094356057	29.765690224516984	0.9681474727430386	7.002937727408977e-05	0.00033732079486043393	3.4719568849751563	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000108839	ALOX12	protein_coding	17	+	33	249	14.970671094356057	29.765690224516984	0.9681474727430386	7.002937727408977e-05	0.00033732079486043393	3.4719568849751563	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000166002	SMCO4	protein_coding	11	-	177	923	80.29723586972794	110.33627340252681	0.4560522663482135	7.006017975367038e-05	0.00033733881838905175	3.471933680624781	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000164713	BRI3	protein_coding	7	+	181	941	82.11186266904383	112.48801004526297	0.4517488204633291	7.062868554941513e-05	0.00033994486257104596	3.468591517731244	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
ENSG00000197136	PCNX3	protein_coding	11	+	40	286	18.146267993158855	34.188704434585766	0.8955790520285659	7.069522520341593e-05	0.0003401338006120351	3.4683502081440554	False	Index_6_vs_5	Index 6 ARRB1_2	Index 5 ARRB1_1
