gene_id	gene_name	gene_biotype	chrom	strand	reference_count	test_count	reference_cpm	test_cpm	log2_fc	pvalue	fdr	neg_log10_fdr	significant	comparison	reference	test
ENSG00000289575	ENSG00000289575	lncRNA	X	-	132	138	12.791280223033414	14.375205146156773	0.16242949253407035	0.361060649942868	0.7330570100462214	0.13486224884359357	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000122133	PAEP	protein_coding	9	+	467	408	45.253998970883366	42.5006065190722	-0.08954083368308367	0.36116068109290755	0.7330570100462214	0.13486224884359357	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000128928	IVD	protein_coding	15	+	55	42	5.329700092930589	4.375062435786844	-0.2580009705155836	0.36126835918604366	0.7330570100462214	0.13486224884359357	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000144182	LIPT1	protein_coding	2	+	55	42	5.329700092930589	4.375062435786844	-0.2580009705155836	0.36126835918604366	0.7330570100462214	0.13486224884359357	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000146232	NFKBIE	protein_coding	6	-	171	176	16.57052210711147	18.333594969011536	0.1418012245105096	0.36128224849345636	0.7330570100462214	0.13486224884359357	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000167985	SDHAF2	protein_coding	11	+	402	349	38.955262497419945	36.354685478324015	-0.09836969170778699	0.3613244353376417	0.7330570100462214	0.13486224884359357	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000115677	HDLBP	protein_coding	2	-	1077	1043	104.36521818338626	108.64738382203997	0.057741307965946655	0.3613534166168964	0.7330570100462214	0.13486224884359357	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000160055	TMEM234	protein_coding	1	-	96	77	9.30274925311521	8.020947798942547	-0.20217250770781509	0.36141755986065666	0.7330570100462214	0.13486224884359357	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000197045	GMFB	protein_coding	14	-	215	219	20.834282181455936	22.812825558031403	0.12795030231880228	0.3614975223892431	0.7330570100462214	0.13486224884359357	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000082146	STRADB	protein_coding	2	+	313	269	30.330838710677714	28.021233219682404	-0.11233777319911739	0.3614977716928276	0.7330570100462214	0.13486224884359357	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000104365	IKBKB	protein_coding	8	+	313	269	30.330838710677714	28.021233219682404	-0.11233777319911739	0.3614977716928276	0.7330570100462214	0.13486224884359357	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000198964	SGMS1	protein_coding	10	-	1069	954	103.58998907896	99.37641818430117	-0.05961533450465429	0.36166653941157256	0.7332078957991784	0.13477286683645812	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000164366	CCDC127	protein_coding	5	-	264	266	25.58256044606683	27.708728759983345	0.11305615010871013	0.3616743469837792	0.7332078957991784	0.13477286683645812	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000179933	C14orf119	protein_coding	14	+	1241	1198	120.25741482412474	124.79344757315809	0.053199191457650376	0.3619297190140274	0.7336219823483032	0.1345276638844708	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000035141	FAM136A	protein_coding	2	-	1347	1208	130.52920045777276	125.83512910548826	-0.05263250399636304	0.3624682749970777	0.7346098772992172	0.1339432365846436	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000132478	UNK	protein_coding	17	+	216	220	20.93118581950922	22.91699371126442	0.12784419491484414	0.36258058295254575	0.734711643309318	0.13388307763905835	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000144746	ARL6IP5	protein_coding	3	+	404	351	39.149069773526506	36.56302178479005	-0.09730650803030451	0.36262086540815225	0.734711643309318	0.13388307763905835	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000170653	ATF7	protein_coding	12	-	287	246	27.811344121292347	25.625365695322945	-0.11592901310342692	0.36275656059351813	0.7348828389835943	0.13378189416579953	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000249395	CASC9	lncRNA	8	-	133	139	12.888183861086697	14.479373299389794	0.16201699727261398	0.3628091395100824	0.7348856307350005	0.13378024432467756	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000117461	PIK3R3	protein_coding	1	-	70	76	6.78325466372984	7.916779645709528	0.20868505676144528	0.3631636855404188	0.7353962159370248	0.13347860917193946	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000169621	APLF	protein_coding	2	+	70	76	6.78325466372984	7.916779645709528	0.20868505676144528	0.3631636855404188	0.7353962159370248	0.13347860917193946	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000293114	ENSG00000293114	lncRNA	19	-	84	90	8.13990559647581	9.375133790971809	0.19278474539540877	0.3633467672421303	0.7356611070820461	0.13332220362331665	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000033867	SLC4A7	protein_coding	3	-	46	52	4.457567350451038	5.4167439681170455	0.25517109536807264	0.36349493296877333	0.7356611070820461	0.13332220362331665	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000251600	GUSBP5	lncRNA	4	+	46	52	4.457567350451038	5.4167439681170455	0.25517109536807264	0.36349493296877333	0.7356611070820461	0.13332220362331665	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000143612	C1orf43	protein_coding	1	-	2542	2427	246.32904793144652	252.8161078965398	0.03742663104451025	0.3635607599162535	0.7356611070820461	0.13332220362331665	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000110092	CCND1	protein_coding	11	+	241	244	23.353776770841307	25.417029388856903	0.11968265955978152	0.3635929905145625	0.7356611070820461	0.13332220362331665	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000254536	ENSG00000254536	protein_coding	10	+	44	33	4.263760074344471	3.4375490566896634	-0.2748028563381284	0.3637434054762222	0.7356611070820461	0.13332220362331665	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000105619	TFPT	protein_coding	19	-	44	33	4.263760074344471	3.4375490566896634	-0.2748028563381284	0.3637434054762222	0.7356611070820461	0.13332220362331665	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000087085	ACHE	protein_coding	7	-	44	33	4.263760074344471	3.4375490566896634	-0.2748028563381284	0.3637434054762222	0.7356611070820461	0.13332220362331665	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000177788	RAB4A-AS1	lncRNA	1	-	113	92	10.95011110002103	9.58347009743785	-0.18336938745112913	0.3638371982752585	0.7356611070820461	0.13332220362331665	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000173588	CEP83	protein_coding	12	-	113	92	10.95011110002103	9.58347009743785	-0.18336938745112913	0.3638371982752585	0.7356611070820461	0.13332220362331665	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000075415	SLC25A3	protein_coding	12	+	6472	5923	627.1603454808504	616.987971599178	-0.02357303087682207	0.3638583013429559	0.7356611070820461	0.13332220362331665	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000180425	C11orf71	protein_coding	11	-	153	158	14.826256622152366	16.458568210817173	0.14600900279623916	0.3643855339064075	0.7366233194589672	0.13275453670016069	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000132688	NES	protein_coding	1	-	134	140	12.98508749913998	14.583541452622814	0.16161031493784705	0.36455305205098926	0.7367723548371725	0.13266667809746105	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000160953	PWWP3A	protein_coding	19	+	294	295	28.489669587665333	30.729605203740928	0.10737544106345366	0.3645619218319236	0.7367723548371725	0.13266667809746105	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000110218	PANX1	protein_coding	11	+	214	181	20.737378543402656	18.85443573517664	-0.1339414491637552	0.3648597209335098	0.7371193123885758	0.13246221021673002	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000155636	RBM45	protein_coding	2	+	214	181	20.737378543402656	18.85443573517664	-0.1339414491637552	0.3648597209335098	0.7371193123885758	0.13246221021673002	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000106780	MEGF9	protein_coding	9	-	36	42	3.488530969918204	4.375062435786844	0.28956321571457144	0.36488766909502063	0.7371193123885758	0.13246221021673002	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000242715	CCDC169	protein_coding	13	-	58	64	5.620411007090439	6.666761806913287	0.22769286797443905	0.3656502895649657	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000264247	ZNF407-AS1	lncRNA	18	-	58	64	5.620411007090439	6.666761806913287	0.22769286797443905	0.3656502895649657	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000125841	NRSN2	protein_coding	20	+	58	64	5.620411007090439	6.666761806913287	0.22769286797443905	0.3656502895649657	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000105849	POLR1F	protein_coding	7	-	674	659	65.31305204791303	68.64681298056024	0.07128903050888208	0.3658676028317914	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000123104	ITPR2	protein_coding	12	-	117	123	11.33772565223416	12.812682847661472	0.1694094138777437	0.3659624267427922	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000107242	PIP5K1B	protein_coding	9	+	215	182	20.834282181455936	18.958603888409655	-0.13276536641206918	0.36609959777662165	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000196890	H2BC26	protein_coding	1	+	35	25	3.39162733186492	2.604203830825502	-0.3261502699860513	0.3661261076699206	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000168961	LGALS9	protein_coding	17	+	35	25	3.39162733186492	2.604203830825502	-0.3261502699860513	0.3661261076699206	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000144815	NXPE3	protein_coding	3	+	35	25	3.39162733186492	2.604203830825502	-0.3261502699860513	0.3661261076699206	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000273156	ENSG00000273156	lncRNA	4	-	35	25	3.39162733186492	2.604203830825502	-0.3261502699860513	0.3661261076699206	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000174137	FAM53A	protein_coding	4	-	35	25	3.39162733186492	2.604203830825502	-0.3261502699860513	0.3661261076699206	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000307669	ENSG00000307669	lncRNA	7	+	35	25	3.39162733186492	2.604203830825502	-0.3261502699860513	0.3661261076699206	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000290873	LINC03009	lncRNA	7	+	35	25	3.39162733186492	2.604203830825502	-0.3261502699860513	0.3661261076699206	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000228100	LINC01820	lncRNA	2	-	264	226	25.58256044606683	23.542002630662545	-0.11752842806792425	0.3662125683519137	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000134574	DDB2	protein_coding	11	+	150	125	14.535545707992515	13.021019154127513	-0.15317333115650125	0.3662282264343252	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000170949	ZNF160	protein_coding	19	-	150	125	14.535545707992515	13.021019154127513	-0.15317333115650125	0.3662282264343252	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000183475	ASB7	protein_coding	15	+	114	93	11.047014738074312	9.687638250670869	-0.18070028089862863	0.3662426270140926	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000177380	PPFIA3	protein_coding	19	+	114	93	11.047014738074312	9.687638250670869	-0.18070028089862863	0.3662426270140926	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000242516	LINC00960	lncRNA	3	+	56	43	5.426603730983873	4.479230589019864	-0.2512827697692016	0.3663536596426575	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000066294	CD84	protein_coding	1	-	171	143	16.57052210711147	14.896045912321874	-0.14894730579970003	0.3663732600659192	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000077044	DGKD	protein_coding	2	+	171	143	16.57052210711147	14.896045912321874	-0.14894730579970003	0.3663732600659192	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000118503	TNFAIP3	protein_coding	6	+	354	353	34.30388787086233	36.7713580912561	0.09881891327273117	0.3664829411797386	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000136010	ALDH1L2	protein_coding	12	-	319	275	30.91226053899742	28.646242139080524	-0.10801788127201759	0.3664883081704825	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000088387	DOCK9	protein_coding	13	-	175	180	16.958136659324598	18.750267581943618	0.14097891409617977	0.36663350487757695	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000124802	EEF1E1	protein_coding	6	-	4348	4125	421.33701825567636	429.6936320862079	0.028300465304815323	0.3668256962591755	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000234741	GAS5	lncRNA	1	-	9126	8606	884.3426008742646	896.471126723371	0.01964069989385121	0.36697840157574385	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000272047	GTF2H5	protein_coding	6	+	628	554	60.855484697461996	57.70915689109314	-0.07594619367853354	0.3670136484038822	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000168078	PBK	protein_coding	8	-	637	624	61.72761743994154	65.00092761740454	0.07396032846459392	0.36722417245765454	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000197694	SPTAN1	protein_coding	9	+	132	109	12.791280223033414	11.35432870239919	-0.16506610554551698	0.36740255860019827	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000213613	RPL11P3	processed_pseudogene	10	+	13	17	1.2597472946926846	1.7708586049613415	0.3678696112758244	0.3675240490113035	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000274718	ENSG00000274718	lncRNA	13	+	13	17	1.2597472946926846	1.7708586049613415	0.3678696112758244	0.3675240490113035	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000178852	EFCAB13	protein_coding	17	+	13	17	1.2597472946926846	1.7708586049613415	0.3678696112758244	0.3675240490113035	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000276399	FLJ36000	lncRNA	17	+	13	17	1.2597472946926846	1.7708586049613415	0.3678696112758244	0.3675240490113035	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000267476	ENSG00000267476	lncRNA	18	-	13	17	1.2597472946926846	1.7708586049613415	0.3678696112758244	0.3675240490113035	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000269399	ENSG00000269399	lncRNA	19	+	13	17	1.2597472946926846	1.7708586049613415	0.3678696112758244	0.3675240490113035	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000124140	SLC12A5	protein_coding	20	+	13	17	1.2597472946926846	1.7708586049613415	0.3678696112758244	0.3675240490113035	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000132837	DMGDH	protein_coding	5	-	13	17	1.2597472946926846	1.7708586049613415	0.3678696112758244	0.3675240490113035	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000250999	ENSG00000250999	lncRNA	5	+	13	17	1.2597472946926846	1.7708586049613415	0.3678696112758244	0.3675240490113035	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000203797	DDO	protein_coding	6	-	13	17	1.2597472946926846	1.7708586049613415	0.3678696112758244	0.3675240490113035	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000273002	ARHGEF2-AS2	lncRNA	1	+	26	18	2.5194945893853693	1.8750267581943618	-0.34636332019421984	0.3676434068472908	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000198848	CES1	protein_coding	16	-	26	18	2.5194945893853693	1.8750267581943618	-0.34636332019421984	0.3676434068472908	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000262155	LINC02175	lncRNA	16	+	26	18	2.5194945893853693	1.8750267581943618	-0.34636332019421984	0.3676434068472908	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000104883	PEX11G	protein_coding	19	-	26	18	2.5194945893853693	1.8750267581943618	-0.34636332019421984	0.3676434068472908	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000289586	ENSG00000289586	lncRNA	4	-	26	18	2.5194945893853693	1.8750267581943618	-0.34636332019421984	0.3676434068472908	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000286656	ENSG00000286656	lncRNA	5	+	26	18	2.5194945893853693	1.8750267581943618	-0.34636332019421984	0.3676434068472908	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000272328	ENSG00000272328	lncRNA	7	+	26	18	2.5194945893853693	1.8750267581943618	-0.34636332019421984	0.3676434068472908	0.7379087985567284	0.1319973112543784	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000001461	NIPAL3	protein_coding	1	+	487	481	47.192071731949035	50.10488170508266	0.08552710979443232	0.36782784349686837	0.7381757603062852	0.1318402199613631	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000133313	CNDP2	protein_coding	18	+	480	420	46.513746265576046	43.75062435786844	-0.08738483434059273	0.3678831838768897	0.7381836066244929	0.1318356037239114	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000206418	RAB12	protein_coding	18	+	136	141	13.178894775246546	14.687709605855833	0.15095265118463744	0.3679658756828299	0.7382463256465833	0.13179870590082443	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000122696	SLC25A51	protein_coding	9	-	152	126	14.729352984099082	13.125187307360532	-0.1605785875708462	0.3680269566067903	0.7382656754964726	0.1317873229482625	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000228716	DHFR	protein_coding	5	-	681	666	65.99137751428603	69.37599005319139	0.0716295526697622	0.3682683993950498	0.7385761642017701	0.13160471228574466	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000101003	GINS1	protein_coding	20	+	293	252	28.39276594961205	26.250374614721064	-0.1111492266732922	0.3682846517934974	0.7385761642017701	0.13160471228574466	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000108179	PPIF	protein_coding	10	+	2762	2634	267.64784830316887	274.37891561577493	0.035767573436419745	0.36855401211607886	0.7390130952643308	0.13134786586681269	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000105379	ETFB	protein_coding	19	-	593	522	57.46385736559708	54.375775987636494	-0.07898417056981405	0.3686580836069404	0.7391185185096265	0.13128591639851467	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000143436	MRPL9	protein_coding	1	-	594	523	57.560761003650356	54.479944140869506	-0.07865804043722667	0.36909784474434226	0.7395454179490838	0.13103514937638924	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000173145	NOC3L	protein_coding	10	-	199	203	19.283823972603404	21.146135106303078	0.12978814786893264	0.36913626591793247	0.7395454179490838	0.13103514937638924	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000236915	CLCA4-AS1	lncRNA	1	-	19	12	1.8411691230123852	1.250017838796241	-0.419859528391989	0.3693226531087037	0.7395454179490838	0.13103514937638924	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000162676	GFI1	protein_coding	1	-	19	12	1.8411691230123852	1.250017838796241	-0.419859528391989	0.3693226531087037	0.7395454179490838	0.13103514937638924	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000180116	REDIC1	protein_coding	12	+	19	12	1.8411691230123852	1.250017838796241	-0.419859528391989	0.3693226531087037	0.7395454179490838	0.13103514937638924	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000121577	POPDC2	protein_coding	3	-	19	12	1.8411691230123852	1.250017838796241	-0.419859528391989	0.3693226531087037	0.7395454179490838	0.13103514937638924	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000243199	RPL6P10	processed_pseudogene	4	+	19	12	1.8411691230123852	1.250017838796241	-0.419859528391989	0.3693226531087037	0.7395454179490838	0.13103514937638924	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000247679	ENSG00000247679	lncRNA	5	+	19	12	1.8411691230123852	1.250017838796241	-0.419859528391989	0.3693226531087037	0.7395454179490838	0.13103514937638924	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000196850	PPTC7	protein_coding	12	-	72	78	6.977061939836408	8.125115952175568	0.2060723675012724	0.36933474227402163	0.7395454179490838	0.13103514937638924	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000082269	FAM135A	protein_coding	6	+	173	145	16.764329383218033	15.104382218787913	-0.14584305338850756	0.3695010698388711	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000214367	HAUS3	protein_coding	4	-	99	80	9.59346016727506	8.333452258641609	-0.19237155137680606	0.3698151661178163	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000171150	SOCS5	protein_coding	2	+	119	125	11.531532928340727	13.021019154127513	0.16838343274883616	0.3698558338121295	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000157107	FCHO2	protein_coding	5	+	119	125	11.531532928340727	13.021019154127513	0.16838343274883616	0.3698558338121295	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000076248	UNG	protein_coding	12	+	557	490	53.97532639567888	51.042395084179844	-0.07984335720461426	0.3699730282950293	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000105281	SLC1A5	protein_coding	19	-	7451	6828	722.0290071350149	711.2601502750612	-0.021664346068834203	0.37008410207404896	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000310576	FAM174C	protein_coding	19	+	45	34	4.360663712397755	3.541717209922683	-0.2661849409109374	0.37021335564810176	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000176531	PHLDB3	protein_coding	19	-	45	34	4.360663712397755	3.541717209922683	-0.2661849409109374	0.37021335564810176	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000161265	U2AF1L4	protein_coding	19	-	45	34	4.360663712397755	3.541717209922683	-0.2661849409109374	0.37021335564810176	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000243279	PRAF2	protein_coding	X	-	45	34	4.360663712397755	3.541717209922683	-0.2661849409109374	0.37021335564810176	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000135823	STX6	protein_coding	1	-	269	230	26.067078636333243	23.958675243594623	-0.11929332999263713	0.37031293922166114	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000133706	LARS1	protein_coding	5	-	2129	1925	206.30784541544043	200.52369497356366	-0.04092535232128645	0.3703210378929527	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000078043	PIAS2	protein_coding	18	-	385	334	37.30790065051412	34.79216317982871	-0.09933988275514688	0.37045054812091144	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
ENSG00000096401	CDC5L	protein_coding	6	+	1333	1196	129.17254952502682	124.58511126669204	-0.05196302933005531	0.37055575521063466	0.7395737071131643	0.1310185370188703	False	Index_8_vs_7	Index 8 C9orf170_2	Index 7 C9orf170_1
