ID,gene,UMI_count
11675_3,NAT1_P1P2,18
11676_1,NAT10_P1P2,70
11676_2,NAT10_P1P2,201
11676_3,NAT10_P1P2,15
11677_1,NAT14_P1P2,129
11677_2,NAT14_P1P2,90
11677_3,NAT14_P1P2,46
11678_1,NAT16_P1,71
11678_2,NAT16_P1,17
11678_3,NAT16_P1,83
11679_1,NAT16_P2,161
11679_2,NAT16_P2,69
11679_3,NAT16_P2,145
11680_1,NAT2_P1P2,145
11680_2,NAT2_P1P2,158
11680_3,NAT2_P1P2,550
11681_1,NAT6_P1P2,46
11681_2,NAT6_P1P2,147
11681_3,NAT6_P1P2,63
11682_1,NAT8_P1P2,416
11682_2,NAT8_P1P2,205
11682_3,NAT8_P1P2,536
11683_1,NAT8B_P1P2,145
11683_2,NAT8B_P1P2,241
11683_3,NAT8B_P1P2,178
11684_1,NAT8L_P1P2,79
11684_2,NAT8L_P1P2,108
11684_3,NAT8L_P1P2,12
11685_1,NAT9_P1P2,246
11685_2,NAT9_P1P2,65
11685_3,NAT9_P1P2,174
11686_1,NATD1_CP,62
11686_2,NATD1_CP,37
11686_3,NATD1_CP,23
11687_1,"NAV1_ENST00000295624.6,ENST00000367296.4",138
11687_2,"NAV1_ENST00000295624.6,ENST00000367296.4",101
11687_3,"NAV1_ENST00000295624.6,ENST00000367296.4",128
11688_1,NAV2_ENST00000360655.4,91
11688_2,NAV2_ENST00000360655.4,103
11688_3,NAV2_ENST00000360655.4,55
11689_1,"NAV3_ENST00000228327.6,ENST00000536525.2",176
11689_2,"NAV3_ENST00000228327.6,ENST00000536525.2",181
11689_3,"NAV3_ENST00000228327.6,ENST00000536525.2",100
11690_1,NAXD_CP,50
11690_2,NAXD_CP,26
11690_3,NAXD_CP,73
11691_1,NAXE_CP,45
11691_2,NAXE_CP,37
11691_3,NAXE_CP,61
11692_1,NBAS_P1P2,110
11692_2,NBAS_P1P2,58
11692_3,NBAS_P1P2,21
11693_1,NBEA_P1P2,137
11693_2,NBEA_P1P2,61
11693_3,NBEA_P1P2,118
11694_1,NBEAL1_P1P2,97
11694_2,NBEAL1_P1P2,211
11694_3,NBEAL1_P1P2,161
11695_1,NBEAL2_P1,158
11695_2,NBEAL2_P1,47
11695_3,NBEAL2_P1,29
11696_1,NBEAL2_P2,37
11696_2,NBEAL2_P2,165
11696_3,NBEAL2_P2,235
11697_1,NBL1_P1P2,134
11697_2,NBL1_P1P2,149
11697_3,NBL1_P1P2,117
11698_1,NBN_P1P2,1
11698_2,NBN_P1P2,1
11698_3,NBN_P1P2,1
11699_1,NBPF1_P1P2,38
11699_2,NBPF1_P1P2,72
11699_3,NBPF1_P1P2,34
11700_1,NBPF11_ENST00000604938.1,122
11700_2,NBPF11_ENST00000604938.1,100
11700_3,NBPF11_ENST00000604938.1,98
11701_1,NBPF11_ENST00000605317.1,42
11701_2,NBPF11_ENST00000605317.1,52
11701_3,NBPF11_ENST00000605317.1,55
11702_1,NBPF12_P1P2,222
11702_2,NBPF12_P1P2,165
11702_3,NBPF12_P1P2,132
11703_1,NBPF14_ENST00000369219.1,190
11703_2,NBPF14_ENST00000369219.1,148
11703_3,NBPF14_ENST00000369219.1,224
11704_1,NBPF15_P1P2,297
11704_2,NBPF15_P1P2,67
11704_3,NBPF15_P1P2,103
11705_1,NBPF19_CP,123
11705_2,NBPF19_CP,57
11705_3,NBPF19_CP,88
11706_1,NBPF20_CP,98
11706_2,NBPF20_CP,206
11706_3,NBPF20_CP,94
11707_1,NBPF26_CP,130
11707_2,NBPF26_CP,36
11707_3,NBPF26_CP,73
11708_1,NBPF3_P1P2,81
11708_2,NBPF3_P1P2,85
11708_3,NBPF3_P1P2,39
11709_1,NBPF4_CP,51
11709_2,NBPF4_CP,32
11709_3,NBPF4_CP,70
11710_1,NBPF6_CP,266
11710_2,NBPF6_CP,90
11710_3,NBPF6_CP,174
11711_1,NBPF7P_CP,176
11711_2,NBPF7P_CP,149
11711_3,NBPF7P_CP,95
11712_1,NBPF8_ENST00000369372.4,81
11712_2,NBPF8_ENST00000369372.4,297
11712_3,NBPF8_ENST00000369372.4,47
11713_1,NBPF8_ENST00000369373.5,108
11713_2,NBPF8_ENST00000369373.5,108
11713_3,NBPF8_ENST00000369373.5,53
11714_1,NBPF8_ENST00000421555.2,82
11714_2,NBPF8_ENST00000421555.2,158
11714_3,NBPF8_ENST00000421555.2,81
11715_1,NBPF9_ENST00000281815.8,97
11715_2,NBPF9_ENST00000281815.8,271
11715_3,NBPF9_ENST00000281815.8,160
11716_1,NBR1_P1P2,193
11716_2,NBR1_P1P2,60
11716_3,NBR1_P1P2,143
11717_1,"NCALD_ENST00000311028.3,ENST00000521599.1",174
11717_2,"NCALD_ENST00000311028.3,ENST00000521599.1",62
11717_3,"NCALD_ENST00000311028.3,ENST00000521599.1",46
11718_1,NCALD_ENST00000395923.1,113
11718_2,NCALD_ENST00000395923.1,83
11718_3,NCALD_ENST00000395923.1,347
11719_1,NCALD_ENST00000519508.2,53
11719_2,NCALD_ENST00000519508.2,132
11719_3,NCALD_ENST00000519508.2,21
11720_1,NCAM1_P1P2,58
11720_2,NCAM1_P1P2,24
11720_3,NCAM1_P1P2,56
11721_1,NCAM2_P1P2,91
11721_2,NCAM2_P1P2,305
11721_3,NCAM2_P1P2,108
11722_1,NCAN_P1P2,145
11722_2,NCAN_P1P2,142
11722_3,NCAN_P1P2,146
11723_1,NCAPD2_P1P2,37
11723_2,NCAPD2_P1P2,26
11723_3,NCAPD2_P1P2,39
11724_1,NCAPD3_P1P2,48
11724_2,NCAPD3_P1P2,235
11724_3,NCAPD3_P1P2,72
11725_1,NCAPG_P1P2,9
11725_2,NCAPG_P1P2,20
11725_3,NCAPG_P1P2,25
11726_1,NCAPG2_P1P2,131
11726_2,NCAPG2_P1P2,83
11726_3,NCAPG2_P1P2,48
11727_1,NCAPH_P1P2,93
11727_2,NCAPH_P1P2,52
11727_3,NCAPH_P1P2,49
11728_1,NCAPH2_P1P2,16
11728_2,NCAPH2_P1P2,163
11728_3,NCAPH2_P1P2,25
11729_1,NCBP1_P1P2,31
11729_2,NCBP1_P1P2,15
11729_3,NCBP1_P1P2,16
11730_1,NCBP2_P1P2,19
11730_2,NCBP2_P1P2,14
11730_3,NCBP2_P1P2,11
11731_1,NCCRP1_P1P2,113
11731_2,NCCRP1_P1P2,83
11731_3,NCCRP1_P1P2,169
11732_1,NCDN_P1P2,7
11732_2,NCDN_P1P2,13
11732_3,NCDN_P1P2,30
11733_1,NCEH1_P1P2,33
11733_2,NCEH1_P1P2,86
11733_3,NCEH1_P1P2,135
11734_1,NCF1_ENST00000289473.4,261
11734_2,NCF1_ENST00000289473.4,57
11734_3,NCF1_ENST00000289473.4,172
11735_1,NCF2_P1P2,286
11735_2,NCF2_P1P2,95
11735_3,NCF2_P1P2,86
11736_1,NCF4_P1P2,39
11736_2,NCF4_P1P2,25
11736_3,NCF4_P1P2,63
11737_1,NCK1_P1P2,50
11737_2,NCK1_P1P2,128
11737_3,NCK1_P1P2,115
11738_1,NCK2_P1P2,61
11738_2,NCK2_P1P2,154
11738_3,NCK2_P1P2,41
11739_1,NCKAP1_P1P2,204
11739_2,NCKAP1_P1P2,165
11739_3,NCKAP1_P1P2,64
11740_1,NCKAP1L_P1P2,54
11740_2,NCKAP1L_P1P2,121
11740_3,NCKAP1L_P1P2,62
11741_1,NCKAP5_P1P2,105
11741_2,NCKAP5_P1P2,100
11741_3,NCKAP5_P1P2,65
11742_1,NCKAP5L_P1P2,89
11742_2,NCKAP5L_P1P2,50
11742_3,NCKAP5L_P1P2,172
11743_1,NCKIPSD_P1P2,29
11743_2,NCKIPSD_P1P2,9
11743_3,NCKIPSD_P1P2,24
11744_1,NCL_P1,38
11744_2,NCL_P1,31
11744_3,NCL_P1,24
11745_1,NCL_P2,82
11745_2,NCL_P2,88
11745_3,NCL_P2,114
11746_1,NCLN_P1P2,13
11746_2,NCLN_P1P2,45
11746_3,NCLN_P1P2,10
11747_1,NCMAP_P1P2,35
11747_2,NCMAP_P1P2,39
11747_3,NCMAP_P1P2,54
11748_1,NCOA1_P1P2,126
11748_2,NCOA1_P1P2,225
11748_3,NCOA1_P1P2,27
11749_1,NCOA2_P1P2,159
11749_2,NCOA2_P1P2,222
11749_3,NCOA2_P1P2,147
11750_1,NCOA3_P1P2,60
11750_2,NCOA3_P1P2,117
11750_3,NCOA3_P1P2,99
11751_1,NCOA4_P1P2,69
11751_2,NCOA4_P1P2,83
11751_3,NCOA4_P1P2,43
11752_1,NCOA5_P1P2,27
11752_2,NCOA5_P1P2,29
11752_3,NCOA5_P1P2,28
11753_1,NCOA6_P1P2,82
11753_2,NCOA6_P1P2,33
11753_3,NCOA6_P1P2,75
11754_1,NCOA7_P1P2,21
11754_2,NCOA7_P1P2,52
11754_3,NCOA7_P1P2,30
11755_1,NCOR1_P1P2,90
11755_2,NCOR1_P1P2,100
11755_3,NCOR1_P1P2,15
11756_1,"NCOR2_ENST00000356219.3,ENST00000397355.1,ENST00000404621.1,ENST00000429285.2",101
11756_2,"NCOR2_ENST00000356219.3,ENST00000397355.1,ENST00000404621.1,ENST00000429285.2",209
11756_3,"NCOR2_ENST00000356219.3,ENST00000397355.1,ENST00000404621.1,ENST00000429285.2",119
11757_1,NCOR2_ENST00000405201.1,24
11757_2,NCOR2_ENST00000405201.1,21
11757_3,NCOR2_ENST00000405201.1,155
11758_1,NCR1_P1P2,46
11758_2,NCR1_P1P2,102
11758_3,NCR1_P1P2,70
11759_1,NCR2_P1P2,40
11759_2,NCR2_P1P2,13
11759_3,NCR2_P1P2,101
11760_1,NCR3_P1P2,78
11760_2,NCR3_P1P2,148
11760_3,NCR3_P1P2,69
11761_1,NCR3LG1_P1P2,16
11761_2,NCR3LG1_P1P2,41
11761_3,NCR3LG1_P1P2,93
11762_1,NCS1_P1P2,96
11762_2,NCS1_P1P2,246
11762_3,NCS1_P1P2,251
11763_1,NCSTN_P1P2,52
11763_2,NCSTN_P1P2,39
11763_3,NCSTN_P1P2,45
11764_1,NDC1_P1P2,58
11764_2,NDC1_P1P2,264
11764_3,NDC1_P1P2,29
11765_1,NDC80_P1P2,5
11765_3,NDC80_P1P2,14
11766_1,NDE1_P1,59
11766_2,NDE1_P1,46
11766_3,NDE1_P1,26
11767_1,NDE1_P2,134
11767_2,NDE1_P2,121
11767_3,NDE1_P2,52
11768_1,NDEL1_P1P2,157
11768_2,NDEL1_P1P2,232
11768_3,NDEL1_P1P2,109
11769_1,NDFIP1_P1P2,22
11769_2,NDFIP1_P1P2,212
11769_3,NDFIP1_P1P2,63
11770_1,NDFIP2_P1P2,78
11770_2,NDFIP2_P1P2,269
11770_3,NDFIP2_P1P2,133
11771_1,NDN_P1P2,360
11771_2,NDN_P1P2,348
11771_3,NDN_P1P2,139
11772_1,NDNF_P1P2,21
11772_2,NDNF_P1P2,68
11772_3,NDNF_P1P2,20
11773_1,NDNL2_P1P2,107
11773_2,NDNL2_P1P2,33
11773_3,NDNL2_P1P2,7
11774_1,NDOR1_P1P2,14
11774_2,NDOR1_P1P2,120
11774_3,NDOR1_P1P2,56
11775_1,NDP_P1P2,203
11775_2,NDP_P1P2,105
11775_3,NDP_P1P2,166
11776_1,NDRG1_P1P2,116
11776_2,NDRG1_P1P2,354
11776_3,NDRG1_P1P2,189
11777_1,NDRG2_P1P2,207
11777_2,NDRG2_P1P2,41
11777_3,NDRG2_P1P2,132
11778_1,NDRG3_P1P2,54
11778_2,NDRG3_P1P2,171
11778_3,NDRG3_P1P2,50
11779_1,NDRG4_P1P2,102
11779_2,NDRG4_P1P2,94
11779_3,NDRG4_P1P2,121
11780_1,NDST1_P1P2,114
11780_2,NDST1_P1P2,26
11780_3,NDST1_P1P2,62
11781_1,NDST2_P1P2,167
11781_2,NDST2_P1P2,95
11781_3,NDST2_P1P2,84
11782_1,NDST3_P1P2,65
11782_2,NDST3_P1P2,10
11782_3,NDST3_P1P2,62
11783_1,NDST4_P1P2,120
11783_2,NDST4_P1P2,52
11783_3,NDST4_P1P2,44
11784_1,NDUFA1_P1P2,74
11784_2,NDUFA1_P1P2,71
11784_3,NDUFA1_P1P2,63
11785_1,NDUFA10_P1P2,151
11785_2,NDUFA10_P1P2,95
11785_3,NDUFA10_P1P2,141
11786_1,NDUFA11_P1P2,114
11786_2,NDUFA11_P1P2,71
11786_3,NDUFA11_P1P2,44
11787_1,NDUFA12_P1P2,495
11787_2,NDUFA12_P1P2,194
11787_3,NDUFA12_P1P2,339
11788_1,NDUFA13_P1P2,5
11788_2,NDUFA13_P1P2,19
11788_3,NDUFA13_P1P2,27
11789_1,NDUFA2_P1P2,27
11789_2,NDUFA2_P1P2,40
11789_3,NDUFA2_P1P2,25
11790_1,NDUFA3_P1P2,94
11790_2,NDUFA3_P1P2,85
11790_3,NDUFA3_P1P2,33
11791_1,NDUFA4_P1P2,45
11791_2,NDUFA4_P1P2,85
11791_3,NDUFA4_P1P2,56
11792_1,NDUFA4L2_P1P2,71
11792_2,NDUFA4L2_P1P2,147
11792_3,NDUFA4L2_P1P2,128
11793_1,NDUFA5_P1P2,286
11793_2,NDUFA5_P1P2,128
11793_3,NDUFA5_P1P2,147
11794_1,NDUFA6_P1P2,60
11794_2,NDUFA6_P1P2,68
11794_3,NDUFA6_P1P2,155
11795_1,NDUFA7_P1P2,132
11795_2,NDUFA7_P1P2,43
11795_3,NDUFA7_P1P2,124
11796_1,NDUFA8_P1P2,104
11796_2,NDUFA8_P1P2,244
11796_3,NDUFA8_P1P2,284
11797_1,NDUFA9_ENST00000266544.5,18
11797_2,NDUFA9_ENST00000266544.5,29
11797_3,NDUFA9_ENST00000266544.5,41
11798_1,NDUFAB1_P1P2,50
11798_2,NDUFAB1_P1P2,49
11798_3,NDUFAB1_P1P2,59
11799_1,NDUFAF1_P1P2,492
11799_2,NDUFAF1_P1P2,215
11799_3,NDUFAF1_P1P2,400
11800_1,NDUFAF2_P1P2,31
11800_2,NDUFAF2_P1P2,36
11800_3,NDUFAF2_P1P2,112
11801_1,NDUFAF3_P1P2,53
11801_2,NDUFAF3_P1P2,337
11801_3,NDUFAF3_P1P2,77
11802_1,NDUFAF4_P1P2,193
11802_2,NDUFAF4_P1P2,201
11802_3,NDUFAF4_P1P2,191
11803_1,NDUFAF5_P1P2,106
11803_2,NDUFAF5_P1P2,158
11803_3,NDUFAF5_P1P2,48
11804_1,NDUFAF6_P1P2,46
11804_2,NDUFAF6_P1P2,53
11804_3,NDUFAF6_P1P2,97
11805_1,NDUFAF7_P1P2,45
11805_2,NDUFAF7_P1P2,54
11805_3,NDUFAF7_P1P2,70
11806_1,NDUFAF8_CP,120
11806_2,NDUFAF8_CP,222
11806_3,NDUFAF8_CP,80
11807_1,NDUFB1_P1P2,35
11807_2,NDUFB1_P1P2,121
11807_3,NDUFB1_P1P2,53
11808_1,NDUFB10_P1P2,71
11808_2,NDUFB10_P1P2,56
11808_3,NDUFB10_P1P2,100
11809_1,NDUFB11_P1P2,95
11809_2,NDUFB11_P1P2,167
11809_3,NDUFB11_P1P2,251
11810_1,NDUFB2_P1P2,15
11810_2,NDUFB2_P1P2,12
11810_3,NDUFB2_P1P2,45
11811_1,NDUFB3_P1P2,134
11811_2,NDUFB3_P1P2,74
11811_3,NDUFB3_P1P2,23
11812_1,NDUFB4_P1P2,72
11812_2,NDUFB4_P1P2,105
11812_3,NDUFB4_P1P2,121
11813_1,NDUFB5_P1P2,60
11813_2,NDUFB5_P1P2,228
11813_3,NDUFB5_P1P2,197
11814_1,NDUFB6_P1P2,68
11814_2,NDUFB6_P1P2,186
11814_3,NDUFB6_P1P2,45
11815_1,NDUFB7_P1P2,139
11815_2,NDUFB7_P1P2,76
11815_3,NDUFB7_P1P2,174
11816_1,NDUFB8_P1P2,55
11816_2,NDUFB8_P1P2,164
11816_3,NDUFB8_P1P2,130
11817_1,NDUFB9_P1P2,31
11817_2,NDUFB9_P1P2,31
11817_3,NDUFB9_P1P2,199
11818_1,NDUFC1_P1,75
11818_2,NDUFC1_P1,69
11818_3,NDUFC1_P1,133
11819_1,NDUFC1_P2,123
11819_2,NDUFC1_P2,172
11819_3,NDUFC1_P2,135
11820_1,NDUFC2_P1P2,52
11820_2,NDUFC2_P1P2,109
11820_3,NDUFC2_P1P2,79
11821_1,NDUFC2-KCTD14_P1P2,110
11821_2,NDUFC2-KCTD14_P1P2,129
11821_3,NDUFC2-KCTD14_P1P2,123
11822_1,NDUFS1_P1P2,10
11822_2,NDUFS1_P1P2,33
11822_3,NDUFS1_P1P2,4
11823_1,NDUFS2_P1P2,53
11823_2,NDUFS2_P1P2,58
11823_3,NDUFS2_P1P2,192
11824_1,NDUFS3_P1P2,81
11824_2,NDUFS3_P1P2,51
11824_3,NDUFS3_P1P2,151
11825_1,NDUFS4_P1P2,180
11825_2,NDUFS4_P1P2,141
11825_3,NDUFS4_P1P2,105
11826_1,NDUFS5_P1,61
11826_2,NDUFS5_P1,120
11826_3,NDUFS5_P1,44
11827_1,NDUFS5_P2,44
11827_2,NDUFS5_P2,138
11827_3,NDUFS5_P2,28
11828_1,NDUFS6_P1P2,81
11828_2,NDUFS6_P1P2,187
11828_3,NDUFS6_P1P2,125
11829_1,NDUFS7_P1P2,66
11829_2,NDUFS7_P1P2,69
11829_3,NDUFS7_P1P2,21
11830_1,NDUFS8_P1P2,95
11830_2,NDUFS8_P1P2,50
11830_3,NDUFS8_P1P2,96
11831_1,NDUFV1_P1,8
11831_2,NDUFV1_P1,29
11831_3,NDUFV1_P1,94
11832_1,NDUFV1_P2,56
11832_2,NDUFV1_P2,44
11832_3,NDUFV1_P2,78
11833_1,NDUFV2_P1P2,92
11833_2,NDUFV2_P1P2,77
11833_3,NDUFV2_P1P2,142
11834_1,NDUFV3_P1P2,48
11834_2,NDUFV3_P1P2,175
11834_3,NDUFV3_P1P2,210
11835_1,NEB_P1P2,48
11835_2,NEB_P1P2,23
11835_3,NEB_P1P2,245
11836_1,NEBL_P1P2,98
11836_2,NEBL_P1P2,31
11836_3,NEBL_P1P2,77
11837_1,NECAB1_P1P2,119
11837_2,NECAB1_P1P2,44
11837_3,NECAB1_P1P2,63
11838_1,NECAB2_P1P2,92
11838_2,NECAB2_P1P2,137
11838_3,NECAB2_P1P2,28
11839_1,NECAB3_P1,106
11839_2,NECAB3_P1,32
11839_3,NECAB3_P1,88
11840_1,NECAB3_P2,47
11840_2,NECAB3_P2,29
11840_3,NECAB3_P2,32
11841_1,NECAP1_P1P2,30
11841_2,NECAP1_P1P2,42
11841_3,NECAP1_P1P2,79
11842_1,NECAP2_P1P2,45
11842_2,NECAP2_P1P2,61
11842_3,NECAP2_P1P2,36
11843_1,NEDD1_P1P2,32
11843_2,NEDD1_P1P2,21
11843_3,NEDD1_P1P2,33
11844_1,NEDD4_P1P2,51
11844_2,NEDD4_P1P2,65
11844_3,NEDD4_P1P2,68
11845_1,NEDD4L_ENST00000357895.5,68
11845_2,NEDD4L_ENST00000357895.5,198
11845_3,NEDD4L_ENST00000357895.5,33
11846_1,NEDD4L_ENST00000400345.3,103
11846_2,NEDD4L_ENST00000400345.3,76
11846_3,NEDD4L_ENST00000400345.3,89
11847_1,NEDD8_P1P2,79
11847_2,NEDD8_P1P2,74
11847_3,NEDD8_P1P2,92
11848_1,NEDD8-MDP1_P1P2,15
11848_2,NEDD8-MDP1_P1P2,37
11848_3,NEDD8-MDP1_P1P2,47
11849_1,NEDD9_P1,121
11849_2,NEDD9_P1,81
11849_3,NEDD9_P1,63
11850_1,NEDD9_P2,114
11850_2,NEDD9_P2,74
11850_3,NEDD9_P2,219
11851_1,NEFH_P1P2,62
11851_2,NEFH_P1P2,152
11851_3,NEFH_P1P2,115
11852_1,NEFL_P1P2,88
11852_2,NEFL_P1P2,186
11852_3,NEFL_P1P2,51
11853_1,NEFM_P1,106
11853_2,NEFM_P1,88
11853_3,NEFM_P1,164
11854_1,NEFM_P2,134
11854_2,NEFM_P2,122
11854_3,NEFM_P2,82
11855_1,NEGR1_P1P2,36
11855_2,NEGR1_P1P2,53
11855_3,NEGR1_P1P2,137
11856_1,NEIL1_P1P2,80
11856_2,NEIL1_P1P2,141
11856_3,NEIL1_P1P2,231
11857_1,NEIL2_P1P2,64
11857_2,NEIL2_P1P2,20
11857_3,NEIL2_P1P2,21
11858_1,NEIL3_P1P2,150
11858_2,NEIL3_P1P2,3
11858_3,NEIL3_P1P2,149
11859_1,NEK1_P1P2,10
11859_2,NEK1_P1P2,138
11859_3,NEK1_P1P2,38
11860_1,NEK10_P1P2,162
11860_2,NEK10_P1P2,95
11860_3,NEK10_P1P2,88
11861_1,NEK11_P1P2,99
11861_2,NEK11_P1P2,76
11861_3,NEK11_P1P2,69
11862_1,NEK2_P1P2,69
11862_2,NEK2_P1P2,43
11862_3,NEK2_P1P2,32
11863_1,NEK3_P1P2,63
11863_2,NEK3_P1P2,36
11863_3,NEK3_P1P2,145
11864_1,NEK4_P1P2,116
11864_2,NEK4_P1P2,275
11864_3,NEK4_P1P2,140
11865_1,NEK5_P1P2,125
11865_2,NEK5_P1P2,42
11865_3,NEK5_P1P2,220
11866_1,NEK6_P1P2,179
11866_2,NEK6_P1P2,94
11866_3,NEK6_P1P2,113
11867_1,NEK7_P1P2,27
11867_2,NEK7_P1P2,156
11867_3,NEK7_P1P2,171
11868_1,NEK8_P1P2,255
11868_2,NEK8_P1P2,246
11868_3,NEK8_P1P2,203
11869_1,NEK9_P1P2,142
11869_2,NEK9_P1P2,244
11869_3,NEK9_P1P2,166
11870_1,NELFA_P1P2,88
11870_2,NELFA_P1P2,115
11870_3,NELFA_P1P2,34
11871_1,NELFB_P1P2,32
11871_2,NELFB_P1P2,81
11871_3,NELFB_P1P2,52
11872_1,NELFCD_P1P2,81
11872_2,NELFCD_P1P2,69
11872_3,NELFCD_P1P2,89
11873_1,NELFE_P1P2,45
11873_2,NELFE_P1P2,85
11873_3,NELFE_P1P2,65
11874_1,NELL1_P1P2,98
11874_2,NELL1_P1P2,139
11874_3,NELL1_P1P2,113
11875_1,NELL2_P1P2,242
11875_2,NELL2_P1P2,188
11875_3,NELL2_P1P2,579
11876_1,NEMF_P1P2,17
11876_2,NEMF_P1P2,12
11876_3,NEMF_P1P2,60
11877_1,NEMP1_CP,172
11877_2,NEMP1_CP,38
11877_3,NEMP1_CP,89
11878_1,NEMP2_CP,55
11878_2,NEMP2_CP,165
11878_3,NEMP2_CP,348
11879_1,NENF_P1P2,41
11879_2,NENF_P1P2,42
11879_3,NENF_P1P2,52
11880_1,NEO1_P1P2,101
11880_2,NEO1_P1P2,122
11880_3,NEO1_P1P2,46
11881_1,NEPRO_CP,13
11881_2,NEPRO_CP,83
11881_3,NEPRO_CP,29
11882_1,NES_P1,125
11882_2,NES_P1,64
11882_3,NES_P1,215
11883_1,NES_P2,74
11883_2,NES_P2,44
11883_3,NES_P2,53
11884_1,NET1_P1P2,31
11884_2,NET1_P1P2,72
11884_3,NET1_P1P2,69
11885_1,NETO1_P1P2,18
11885_2,NETO1_P1P2,48
11885_3,NETO1_P1P2,40
11886_1,NETO2_P1P2,153
11886_2,NETO2_P1P2,202
11886_3,NETO2_P1P2,141
11887_1,NEU1_P1P2,178
11887_2,NEU1_P1P2,164
11887_3,NEU1_P1P2,140
11888_1,NEU2_ENST00000233840.3,48
11888_2,NEU2_ENST00000233840.3,31
11888_3,NEU2_ENST00000233840.3,18
11889_1,NEU3_P1P2,291
11889_2,NEU3_P1P2,140
11889_3,NEU3_P1P2,114
11890_1,NEU4_P1,34
11890_2,NEU4_P1,111
11890_3,NEU4_P1,42
11891_1,NEU4_P2,175
11891_2,NEU4_P2,226
11891_3,NEU4_P2,175
11892_1,NEURL_ENST00000369780.4,207
11892_2,NEURL_ENST00000369780.4,185
11892_3,NEURL_ENST00000369780.4,58
11893_1,NEURL1_CP,63
11893_2,NEURL1_CP,28
11893_3,NEURL1_CP,111
11894_1,NEURL1B_P1P2,76
11894_2,NEURL1B_P1P2,99
11894_3,NEURL1B_P1P2,244
11895_1,NEURL2_P1P2,126
11895_2,NEURL2_P1P2,98
11895_3,NEURL2_P1P2,85
11896_1,NEURL3_CP,289
11896_2,NEURL3_CP,150
11896_3,NEURL3_CP,147
11897_1,NEURL4_P1P2,99
11897_2,NEURL4_P1P2,132
11897_3,NEURL4_P1P2,99
11898_1,NEUROD1_P1P2,201
11898_2,NEUROD1_P1P2,244
11898_3,NEUROD1_P1P2,54
11899_1,NEUROD2_P1P2,80
11899_2,NEUROD2_P1P2,26
11899_3,NEUROD2_P1P2,47
11900_1,NEUROD4_P1P2,27
11900_2,NEUROD4_P1P2,50
11900_3,NEUROD4_P1P2,99
11901_1,NEUROD6_P1P2,40
11901_2,NEUROD6_P1P2,38
11901_3,NEUROD6_P1P2,112
11902_1,NEUROG1_P1P2,360
11902_2,NEUROG1_P1P2,338
11902_3,NEUROG1_P1P2,59
11903_1,NEUROG2_P1P2,147
11903_2,NEUROG2_P1P2,114
11903_3,NEUROG2_P1P2,59
11904_1,NEUROG3_P1P2,412
11904_2,NEUROG3_P1P2,88
11904_3,NEUROG3_P1P2,111
11905_1,NEXN_P1P2,371
11905_2,NEXN_P1P2,384
11905_3,NEXN_P1P2,13
11906_1,NF1_P1P2,71
11906_2,NF1_P1P2,25
11906_3,NF1_P1P2,16
11907_1,NF2_P1P2,61
11907_2,NF2_P1P2,135
11907_3,NF2_P1P2,190
11908_1,NFAM1_P1P2,26
11908_2,NFAM1_P1P2,12
11908_3,NFAM1_P1P2,52
11909_1,NFASC_P1P2,114
11909_2,NFASC_P1P2,23
11909_3,NFASC_P1P2,85
11910_1,NFAT5_P1P2,144
11910_2,NFAT5_P1P2,184
11910_3,NFAT5_P1P2,106
11911_1,NFATC1_P1,24
11911_2,NFATC1_P1,95
11911_3,NFATC1_P1,26
11912_1,NFATC1_P2,46
11912_2,NFATC1_P2,4
11912_3,NFATC1_P2,42
11913_1,NFATC2_P1,261
11913_2,NFATC2_P1,65
11913_3,NFATC2_P1,31
11914_1,NFATC2_P2,44
11914_2,NFATC2_P2,19
11914_3,NFATC2_P2,76
11915_1,NFATC2IP_P1P2,59
11915_2,NFATC2IP_P1P2,70
11915_3,NFATC2IP_P1P2,98
11916_1,NFATC3_P1P2,270
11916_2,NFATC3_P1P2,112
11916_3,NFATC3_P1P2,75
11917_1,NFATC4_P1P2,194
11917_2,NFATC4_P1P2,60
11917_3,NFATC4_P1P2,65
11918_1,NFE2_P1P2,75
11918_2,NFE2_P1P2,179
11918_3,NFE2_P1P2,59
11919_1,NFE2L1_P1P2,71
11919_2,NFE2L1_P1P2,30
11919_3,NFE2L1_P1P2,51
11920_1,NFE2L2_P1,34
11920_2,NFE2L2_P1,37
11920_3,NFE2L2_P1,96
11921_1,NFE2L2_P2,240
11921_2,NFE2L2_P2,331
11921_3,NFE2L2_P2,135
11922_1,NFE2L3_P1P2,181
11922_2,NFE2L3_P1P2,66
11922_3,NFE2L3_P1P2,65
11923_1,NFE4_P1P2,18
11923_2,NFE4_P1P2,59
11923_3,NFE4_P1P2,4
11924_1,NFIA_P1P2,66
11924_2,NFIA_P1P2,44
11924_3,NFIA_P1P2,144
11925_1,NFIB_P1P2,242
11925_2,NFIB_P1P2,56
11925_3,NFIB_P1P2,102
11926_1,NFIC_P1,172
11926_2,NFIC_P1,88
11926_3,NFIC_P1,119
11927_1,NFIC_P2,180
11927_2,NFIC_P2,81
11927_3,NFIC_P2,53
11928_1,NFIL3_P1P2,85
11928_2,NFIL3_P1P2,18
11928_3,NFIL3_P1P2,28
11929_1,NFILZ_CP,334
11929_2,NFILZ_CP,212
11929_3,NFILZ_CP,60
11930_1,NFIX_P1,20
11930_2,NFIX_P1,73
