ID,gene,UMI_count
11496_2,MYEOV2_P1P2,64
11496_3,MYEOV2_P1P2,113
11497_1,MYF5_P1P2,106
11497_2,MYF5_P1P2,73
11497_3,MYF5_P1P2,75
11498_1,MYF6_P1P2,46
11498_2,MYF6_P1P2,63
11498_3,MYF6_P1P2,142
11499_1,MYH1_P1P2,1
11499_2,MYH1_P1P2,15
11499_3,MYH1_P1P2,17
11500_1,MYH10_P1P2,18
11500_2,MYH10_P1P2,48
11500_3,MYH10_P1P2,58
11501_1,MYH11_P1P2,25
11501_2,MYH11_P1P2,67
11501_3,MYH11_P1P2,45
11502_1,MYH13_P1P2,107
11502_2,MYH13_P1P2,134
11502_3,MYH13_P1P2,123
11503_1,MYH14_P1P2,38
11503_2,MYH14_P1P2,57
11503_3,MYH14_P1P2,11
11504_1,MYH15_P1P2,45
11504_2,MYH15_P1P2,73
11504_3,MYH15_P1P2,168
11505_1,MYH2_P1P2,80
11505_2,MYH2_P1P2,22
11505_3,MYH2_P1P2,39
11506_1,MYH3_P1,77
11506_2,MYH3_P1,44
11506_3,MYH3_P1,41
11507_1,MYH3_P2,53
11507_2,MYH3_P2,121
11507_3,MYH3_P2,50
11508_1,MYH4_P1P2,118
11508_2,MYH4_P1P2,240
11508_3,MYH4_P1P2,119
11509_1,MYH6_P1,195
11509_2,MYH6_P1,147
11509_3,MYH6_P1,103
11510_1,MYH6_P2,64
11510_2,MYH6_P2,121
11510_3,MYH6_P2,46
11511_1,MYH7_P1,39
11511_2,MYH7_P1,35
11511_3,MYH7_P1,26
11512_1,MYH7_P2,87
11512_2,MYH7_P2,21
11512_3,MYH7_P2,38
11513_1,MYH7B_P1P2,49
11513_2,MYH7B_P1P2,105
11514_1,MYH8_P1P2,118
11514_2,MYH8_P1P2,34
11514_3,MYH8_P1P2,26
11515_1,MYH9_P1P2,51
11515_2,MYH9_P1P2,103
11515_3,MYH9_P1P2,99
11516_1,MYL1_P1P2,113
11516_2,MYL1_P1P2,188
11516_3,MYL1_P1P2,154
11517_1,MYL10_ENST00000223167.4,131
11517_2,MYL10_ENST00000223167.4,258
11517_3,MYL10_ENST00000223167.4,104
11518_1,MYL12A_P1,130
11518_2,MYL12A_P1,48
11518_3,MYL12A_P1,77
11519_1,MYL12A_P2,43
11519_2,MYL12A_P2,177
11519_3,MYL12A_P2,57
11520_1,MYL12B_P1P2,85
11520_2,MYL12B_P1P2,50
11520_3,MYL12B_P1P2,111
11521_1,MYL2_P1,41
11521_2,MYL2_P1,196
11521_3,MYL2_P1,26
11522_1,MYL2_P2,22
11522_2,MYL2_P2,98
11522_3,MYL2_P2,11
11523_1,MYL3_P1,115
11523_2,MYL3_P1,58
11523_3,MYL3_P1,94
11524_1,MYL3_P2,72
11524_2,MYL3_P2,164
11524_3,MYL3_P2,135
11525_1,MYL4_P1P2,88
11525_2,MYL4_P1P2,132
11525_3,MYL4_P1P2,105
11526_1,MYL5_P1P2,35
11526_2,MYL5_P1P2,25
11526_3,MYL5_P1P2,35
11527_1,MYL6_P1P2,84
11527_2,MYL6_P1P2,98
11527_3,MYL6_P1P2,51
11528_1,MYL6B_P1P2,40
11528_2,MYL6B_P1P2,97
11528_3,MYL6B_P1P2,17
11529_1,MYL7_P1P2,21
11529_2,MYL7_P1P2,142
11529_3,MYL7_P1P2,16
11530_1,MYL9_P1P2,48
11530_2,MYL9_P1P2,107
11530_3,MYL9_P1P2,156
11531_1,MYLIP_P1P2,102
11531_2,MYLIP_P1P2,132
11531_3,MYLIP_P1P2,76
11532_1,MYLK_ENST00000360304.3,9
11532_2,MYLK_ENST00000360304.3,116
11532_3,MYLK_ENST00000360304.3,42
11533_1,MYLK_ENST00000475616.1,117
11533_2,MYLK_ENST00000475616.1,67
11533_3,MYLK_ENST00000475616.1,91
11534_1,MYLK2_P1P2,79
11534_2,MYLK2_P1P2,184
11534_3,MYLK2_P1P2,196
11535_1,MYLK3_P1,46
11535_2,MYLK3_P1,60
11535_3,MYLK3_P1,25
11536_1,MYLK3_P2,69
11536_2,MYLK3_P2,157
11536_3,MYLK3_P2,56
11537_1,MYLK4_P1P2,111
11537_2,MYLK4_P1P2,62
11537_3,MYLK4_P1P2,171
11538_1,MYLPF_P1,54
11538_2,MYLPF_P1,340
11538_3,MYLPF_P1,172
11539_1,MYLPF_P2,36
11539_2,MYLPF_P2,31
11539_3,MYLPF_P2,25
11540_1,MYMX_CP,3
11540_2,MYMX_CP,34
11540_3,MYMX_CP,55
11541_1,MYNN_P1P2,59
11541_2,MYNN_P1P2,169
11541_3,MYNN_P1P2,126
11542_1,MYO10_P1P2,129
11542_2,MYO10_P1P2,35
11542_3,MYO10_P1P2,98
11543_1,MYO15A_P1P2,41
11543_2,MYO15A_P1P2,4
11543_3,MYO15A_P1P2,96
11544_1,MYO15B_CP,104
11544_2,MYO15B_CP,124
11544_3,MYO15B_CP,67
11545_1,MYO16_ENST00000356711.2,69
11545_2,MYO16_ENST00000356711.2,91
11545_3,MYO16_ENST00000356711.2,173
11546_1,MYO16_ENST00000357550.2,66
11546_2,MYO16_ENST00000357550.2,92
11546_3,MYO16_ENST00000357550.2,82
11547_1,MYO18A_P1P2,46
11547_2,MYO18A_P1P2,31
11547_3,MYO18A_P1P2,11
11548_1,MYO18B_P1P2,23
11548_2,MYO18B_P1P2,22
11548_3,MYO18B_P1P2,8
11549_1,MYO19_P1P2,7
11549_2,MYO19_P1P2,18
11549_3,MYO19_P1P2,7
11550_1,MYO1A_P1,79
11550_2,MYO1A_P1,61
11550_3,MYO1A_P1,180
11551_1,MYO1A_P2,32
11551_2,MYO1A_P2,98
11551_3,MYO1A_P2,182
11552_1,MYO1B_P1P2,66
11552_2,MYO1B_P1P2,39
11552_3,MYO1B_P1P2,43
11553_1,MYO1C_P1,29
11553_2,MYO1C_P1,103
11553_3,MYO1C_P1,111
11554_1,MYO1C_P2,22
11554_2,MYO1C_P2,189
11554_3,MYO1C_P2,83
11555_1,MYO1D_P1P2,51
11555_2,MYO1D_P1P2,74
11555_3,MYO1D_P1P2,94
11556_1,MYO1E_P1P2,46
11556_2,MYO1E_P1P2,130
11556_3,MYO1E_P1P2,106
11557_1,MYO1F_P1P2,31
11557_2,MYO1F_P1P2,45
11557_3,MYO1F_P1P2,75
11558_1,MYO1G_P1P2,121
11558_2,MYO1G_P1P2,45
11558_3,MYO1G_P1P2,66
11559_1,MYO1H_ENST00000431443.2,179
11559_2,MYO1H_ENST00000431443.2,50
11559_3,MYO1H_ENST00000431443.2,187
11560_1,MYO3A_P1P2,41
11560_2,MYO3A_P1P2,59
11560_3,MYO3A_P1P2,95
11561_1,MYO3B_P1P2,13
11561_2,MYO3B_P1P2,87
11561_3,MYO3B_P1P2,51
11562_1,MYO5A_P1P2,44
11562_2,MYO5A_P1P2,22
11562_3,MYO5A_P1P2,79
11563_1,MYO5B_P1P2,8
11563_2,MYO5B_P1P2,19
11563_3,MYO5B_P1P2,19
11564_1,MYO5C_P1P2,75
11564_2,MYO5C_P1P2,115
11564_3,MYO5C_P1P2,18
11565_1,MYO6_P1P2,90
11565_2,MYO6_P1P2,121
11565_3,MYO6_P1P2,23
11566_1,MYO7A_P1P2,71
11566_2,MYO7A_P1P2,57
11566_3,MYO7A_P1P2,71
11567_1,MYO7B_P1P2,39
11567_2,MYO7B_P1P2,69
11567_3,MYO7B_P1P2,154
11568_1,MYO9A_P1P2,38
11568_2,MYO9A_P1P2,28
11568_3,MYO9A_P1P2,77
11569_1,MYO9B_P1P2,14
11569_2,MYO9B_P1P2,17
11569_3,MYO9B_P1P2,19
11570_1,MYOC_P1P2,66
11570_2,MYOC_P1P2,60
11570_3,MYOC_P1P2,35
11571_1,MYOCD_P1P2,29
11571_2,MYOCD_P1P2,50
11571_3,MYOCD_P1P2,27
11572_1,MYOD1_P1P2,129
11572_2,MYOD1_P1P2,65
11572_3,MYOD1_P1P2,79
11573_1,MYOF_P1P2,9
11573_2,MYOF_P1P2,19
11573_3,MYOF_P1P2,15
11574_1,MYOG_P1P2,89
11574_2,MYOG_P1P2,211
11574_3,MYOG_P1P2,20
11575_1,MYOM1_P1P2,159
11575_2,MYOM1_P1P2,46
11575_3,MYOM1_P1P2,44
11576_1,MYOM2_P1P2,17
11576_2,MYOM2_P1P2,19
11576_3,MYOM2_P1P2,13
11577_1,MYOM3_P1,61
11577_2,MYOM3_P1,69
11577_3,MYOM3_P1,169
11578_1,MYOM3_P2,72
11578_2,MYOM3_P2,397
11578_3,MYOM3_P2,41
11579_1,MYOT_P1P2,91
11579_2,MYOT_P1P2,61
11579_3,MYOT_P1P2,136
11580_1,MYOZ1_P1P2,18
11580_2,MYOZ1_P1P2,38
11580_3,MYOZ1_P1P2,25
11581_1,MYOZ2_P1P2,63
11581_2,MYOZ2_P1P2,46
11581_3,MYOZ2_P1P2,129
11582_1,MYOZ3_P1P2,164
11582_2,MYOZ3_P1P2,162
11582_3,MYOZ3_P1P2,36
11583_1,MYPN_P1,43
11583_2,MYPN_P1,64
11583_3,MYPN_P1,45
11584_1,MYPN_P2,15
11584_2,MYPN_P2,70
11584_3,MYPN_P2,57
11585_1,MYPOP_P1P2,13
11585_2,MYPOP_P1P2,84
11585_3,MYPOP_P1P2,22
11586_1,MYRF_P1,127
11586_2,MYRF_P1,25
11586_3,MYRF_P1,84
11587_1,MYRF_P2,31
11587_2,MYRF_P2,25
11587_3,MYRF_P2,34
11588_1,"MYRFL_ENST00000299350.4,ENST00000548892.1",44
11588_2,"MYRFL_ENST00000299350.4,ENST00000548892.1",56
11588_3,"MYRFL_ENST00000299350.4,ENST00000548892.1",91
11589_1,MYRIP_P1P2,12
11589_2,MYRIP_P1P2,27
11589_3,MYRIP_P1P2,43
11590_1,MYSM1_P1P2,15
11590_2,MYSM1_P1P2,156
11590_3,MYSM1_P1P2,77
11591_1,MYT1_P1P2,12
11591_2,MYT1_P1P2,36
11591_3,MYT1_P1P2,56
11592_1,MYT1L_P1P2,15
11592_2,MYT1L_P1P2,115
11592_3,MYT1L_P1P2,118
11593_1,MYZAP_P1P2,53
11593_2,MYZAP_P1P2,20
11593_3,MYZAP_P1P2,70
11594_1,MZB1_P1P2,15
11594_2,MZB1_P1P2,32
11594_3,MZB1_P1P2,84
11595_1,MZF1_P1P2,82
11595_2,MZF1_P1P2,99
11595_3,MZF1_P1P2,49
11596_1,MZT1_P1P2,18
11596_2,MZT1_P1P2,7
11596_3,MZT1_P1P2,29
11597_1,MZT2A_P1P2,27
11597_2,MZT2A_P1P2,119
11597_3,MZT2A_P1P2,57
11598_1,MZT2B_P1P2,128
11598_2,MZT2B_P1P2,32
11598_3,MZT2B_P1P2,31
11599_1,N4BP1_P1P2,40
11599_2,N4BP1_P1P2,83
11599_3,N4BP1_P1P2,86
11600_1,N4BP2_P1P2,146
11600_2,N4BP2_P1P2,158
11600_3,N4BP2_P1P2,183
11601_1,N4BP2L1_P1P2,12
11601_2,N4BP2L1_P1P2,13
11601_3,N4BP2L1_P1P2,52
11602_1,N4BP2L2_P1P2,105
11602_2,N4BP2L2_P1P2,72
11602_3,N4BP2L2_P1P2,43
11603_1,N4BP3_P1P2,111
11603_2,N4BP3_P1P2,105
11603_3,N4BP3_P1P2,19
11604_1,N6AMT1_P1P2,132
11604_2,N6AMT1_P1P2,59
11604_3,N6AMT1_P1P2,119
11605_1,N6AMT2_P1P2,120
11605_2,N6AMT2_P1P2,116
11605_3,N6AMT2_P1P2,127
11606_1,NAA10_P1P2,130
11606_2,NAA10_P1P2,15
11606_3,NAA10_P1P2,63
11607_1,NAA11_P1P2,34
11607_2,NAA11_P1P2,100
11607_3,NAA11_P1P2,31
11608_1,NAA15_P1P2,70
11608_2,NAA15_P1P2,16
11608_3,NAA15_P1P2,96
11609_1,NAA16_P1P2,131
11609_2,NAA16_P1P2,149
11609_3,NAA16_P1P2,19
11610_3,NAA20_P1P2,1
11611_1,NAA25_P1P2,29
11611_2,NAA25_P1P2,17
11611_3,NAA25_P1P2,21
11612_1,NAA30_P1P2,21
11612_2,NAA30_P1P2,54
11612_3,NAA30_P1P2,22
11613_1,NAA35_P1P2,87
11613_2,NAA35_P1P2,74
11613_3,NAA35_P1P2,21
11614_1,NAA38_P1P2,13
11614_2,NAA38_P1P2,19
11614_3,NAA38_P1P2,6
11615_1,NAA40_P1P2,34
11615_2,NAA40_P1P2,38
11615_3,NAA40_P1P2,57
11616_1,NAA50_P1P2,12
11616_2,NAA50_P1P2,12
11616_3,NAA50_P1P2,29
11617_1,NAA60_P1P2,100
11617_2,NAA60_P1P2,92
11617_3,NAA60_P1P2,36
11618_1,NAAA_P1P2,63
11618_2,NAAA_P1P2,235
11618_3,NAAA_P1P2,180
11619_1,NAALAD2_P1P2,44
11619_2,NAALAD2_P1P2,47
11619_3,NAALAD2_P1P2,25
11620_1,NAALADL1_P1P2,36
11620_2,NAALADL1_P1P2,67
11620_3,NAALADL1_P1P2,33
11621_1,NAALADL2_ENST00000454872.1,23
11621_2,NAALADL2_ENST00000454872.1,21
11621_3,NAALADL2_ENST00000454872.1,47
11622_1,NAB1_P1P2,123
11622_2,NAB1_P1P2,26
11622_3,NAB1_P1P2,14
11623_1,NAB2_P1P2,30
11623_2,NAB2_P1P2,70
11623_3,NAB2_P1P2,47
11624_1,NABP1_P1P2,71
11624_2,NABP1_P1P2,102
11624_3,NABP1_P1P2,39
11625_1,NABP2_P1,108
11625_2,NABP2_P1,72
11625_3,NABP2_P1,176
11626_1,NABP2_P2,114
11626_2,NABP2_P2,162
11626_3,NABP2_P2,84
11627_1,NACA_P1P2,12
11627_2,NACA_P1P2,48
11627_3,NACA_P1P2,29
11628_1,NACA2_P1P2,94
11628_2,NACA2_P1P2,41
11628_3,NACA2_P1P2,116
11629_1,NACAD_P1P2,115
11629_2,NACAD_P1P2,49
11629_3,NACAD_P1P2,29
11630_1,NACC1_P1P2,4
11630_2,NACC1_P1P2,3
11630_3,NACC1_P1P2,8
11631_1,NACC2_P1P2,43
11631_2,NACC2_P1P2,30
11631_3,NACC2_P1P2,95
11632_1,NADK_P1,52
11632_2,NADK_P1,80
11632_3,NADK_P1,25
11633_1,NADK_P2,63
11633_2,NADK_P2,22
11633_3,NADK_P2,116
11634_1,NADK2_P1P2,17
11634_2,NADK2_P1P2,58
11634_3,NADK2_P1P2,10
11635_1,NADSYN1_P1P2,20
11635_2,NADSYN1_P1P2,9
11635_3,NADSYN1_P1P2,16
11636_1,NAE1_P1P2,24
11636_2,NAE1_P1P2,14
11636_3,NAE1_P1P2,7
11637_1,NAF1_P1P2,22
11637_2,NAF1_P1P2,29
11637_3,NAF1_P1P2,54
11638_1,NAGA_P1P2,66
11638_2,NAGA_P1P2,165
11638_3,NAGA_P1P2,36
11639_1,NAGK_P1P2,57
11639_2,NAGK_P1P2,151
11639_3,NAGK_P1P2,44
11640_1,NAGLU_P1P2,21
11640_2,NAGLU_P1P2,17
11640_3,NAGLU_P1P2,41
11641_1,NAGPA_P1P2,21
11641_2,NAGPA_P1P2,73
11641_3,NAGPA_P1P2,53
11642_1,NAGS_P1,449
11642_2,NAGS_P1,131
11642_3,NAGS_P1,134
11643_1,NAGS_P2,29
11643_2,NAGS_P2,86
11643_3,NAGS_P2,25
11644_1,NAIF1_P1P2,57
11644_2,NAIF1_P1P2,67
11644_3,NAIF1_P1P2,155
11645_1,NAIP_ENST00000194097.4,126
11645_2,NAIP_ENST00000194097.4,76
11645_3,NAIP_ENST00000194097.4,126
11646_1,NAIP_ENST00000517649.1,32
11646_2,NAIP_ENST00000517649.1,84
11646_3,NAIP_ENST00000517649.1,118
11647_1,NALCN_P1P2,22
11647_2,NALCN_P1P2,5
11647_3,NALCN_P1P2,6
11648_1,NAMPT_P1P2,27
11648_2,NAMPT_P1P2,41
11648_3,NAMPT_P1P2,22
11649_1,NANOG_P1P2,134
11649_2,NANOG_P1P2,38
11649_3,NANOG_P1P2,118
11650_1,NANOGNB_ENST00000382119.1,37
11650_2,NANOGNB_ENST00000382119.1,29
11650_3,NANOGNB_ENST00000382119.1,44
11651_1,NANOS1_P1P2,27
11651_2,NANOS1_P1P2,104
11651_3,NANOS1_P1P2,142
11652_1,NANOS2_P1P2,72
11652_2,NANOS2_P1P2,88
11652_3,NANOS2_P1P2,21
11653_1,NANOS3_P1P2,12
11653_2,NANOS3_P1P2,31
11653_3,NANOS3_P1P2,7
11654_1,NANP_P1P2,122
11654_2,NANP_P1P2,55
11654_3,NANP_P1P2,55
11655_1,NANS_P1P2,37
11655_2,NANS_P1P2,23
11655_3,NANS_P1P2,16
11656_1,NAP1L1_P1P2,21
11656_2,NAP1L1_P1P2,82
11656_3,NAP1L1_P1P2,23
11657_1,NAP1L2_P1P2,52
11657_2,NAP1L2_P1P2,95
11657_3,NAP1L2_P1P2,33
11658_1,NAP1L3_P1P2,17
11658_2,NAP1L3_P1P2,15
11658_3,NAP1L3_P1P2,44
11659_1,NAP1L4_P1P2,37
11659_2,NAP1L4_P1P2,23
11659_3,NAP1L4_P1P2,86
11660_1,NAP1L5_P1P2,69
11660_2,NAP1L5_P1P2,62
11660_3,NAP1L5_P1P2,81
11661_1,NAPA_P1P2,2
11661_2,NAPA_P1P2,2
11661_3,NAPA_P1P2,1
11662_1,NAPB_P1P2,88
11662_2,NAPB_P1P2,45
11662_3,NAPB_P1P2,41
11663_1,NAPEPLD_P1P2,134
11663_2,NAPEPLD_P1P2,8
11663_3,NAPEPLD_P1P2,103
11664_1,NAPG_P1P2,356
11664_2,NAPG_P1P2,67
11664_3,NAPG_P1P2,30
11665_1,NAPRT_CP,72
11665_3,NAPRT_CP,77
11666_1,NAPRT1_P1P2,41
11666_2,NAPRT1_P1P2,48
11666_3,NAPRT1_P1P2,31
11667_1,NAPSA_P1P2,50
11667_2,NAPSA_P1P2,127
11667_3,NAPSA_P1P2,71
11668_1,NARF_P1P2,24
11668_2,NARF_P1P2,57
11668_3,NARF_P1P2,39
11669_1,NARFL_P1P2,57
11669_2,NARFL_P1P2,53
11669_3,NARFL_P1P2,32
11670_1,NARG2_P1P2,17
11670_2,NARG2_P1P2,68
11670_3,NARG2_P1P2,12
11671_1,NARR_P1P2,64
11671_2,NARR_P1P2,95
11671_3,NARR_P1P2,71
11672_1,NARS_P1P2,16
11672_2,NARS_P1P2,11
11672_3,NARS_P1P2,42
11673_1,NARS2_P1P2,48
11673_2,NARS2_P1P2,6
11673_3,NARS2_P1P2,57
11674_1,NASP_P1P2,44
11674_2,NASP_P1P2,51
11674_3,NASP_P1P2,18
11675_1,NAT1_P1P2,13
11675_2,NAT1_P1P2,6
11675_3,NAT1_P1P2,19
11676_1,NAT10_P1P2,34
11676_2,NAT10_P1P2,97
11676_3,NAT10_P1P2,9
11677_1,NAT14_P1P2,85
11677_2,NAT14_P1P2,62
11677_3,NAT14_P1P2,29
11678_1,NAT16_P1,44
11678_2,NAT16_P1,9
11678_3,NAT16_P1,48
11679_1,NAT16_P2,99
11679_2,NAT16_P2,47
11679_3,NAT16_P2,112
11680_1,NAT2_P1P2,89
11680_2,NAT2_P1P2,104
11680_3,NAT2_P1P2,425
11681_1,NAT6_P1P2,31
11681_2,NAT6_P1P2,96
11681_3,NAT6_P1P2,45
11682_1,NAT8_P1P2,289
11682_2,NAT8_P1P2,146
11682_3,NAT8_P1P2,371
11683_1,NAT8B_P1P2,98
11683_2,NAT8B_P1P2,157
11683_3,NAT8B_P1P2,118
11684_1,NAT8L_P1P2,46
11684_2,NAT8L_P1P2,94
11684_3,NAT8L_P1P2,14
11685_1,NAT9_P1P2,170
11685_2,NAT9_P1P2,43
11685_3,NAT9_P1P2,122
11686_1,NATD1_CP,48
11686_2,NATD1_CP,18
11686_3,NATD1_CP,12
11687_1,"NAV1_ENST00000295624.6,ENST00000367296.4",99
11687_2,"NAV1_ENST00000295624.6,ENST00000367296.4",69
11687_3,"NAV1_ENST00000295624.6,ENST00000367296.4",88
11688_1,NAV2_ENST00000360655.4,47
11688_2,NAV2_ENST00000360655.4,65
11688_3,NAV2_ENST00000360655.4,48
11689_1,"NAV3_ENST00000228327.6,ENST00000536525.2",114
11689_2,"NAV3_ENST00000228327.6,ENST00000536525.2",119
11689_3,"NAV3_ENST00000228327.6,ENST00000536525.2",75
11690_1,NAXD_CP,34
11690_2,NAXD_CP,15
11690_3,NAXD_CP,41
11691_1,NAXE_CP,36
11691_2,NAXE_CP,20
11691_3,NAXE_CP,41
11692_1,NBAS_P1P2,68
11692_2,NBAS_P1P2,43
11692_3,NBAS_P1P2,6
11693_1,NBEA_P1P2,97
11693_2,NBEA_P1P2,37
11693_3,NBEA_P1P2,62
11694_1,NBEAL1_P1P2,54
11694_2,NBEAL1_P1P2,149
11694_3,NBEAL1_P1P2,101
11695_1,NBEAL2_P1,122
11695_2,NBEAL2_P1,40
11695_3,NBEAL2_P1,7
11696_1,NBEAL2_P2,26
11696_2,NBEAL2_P2,116
11696_3,NBEAL2_P2,177
11697_1,NBL1_P1P2,103
11697_2,NBL1_P1P2,104
11697_3,NBL1_P1P2,82
11698_1,NBN_P1P2,1
11698_3,NBN_P1P2,1
11699_1,NBPF1_P1P2,20
11699_2,NBPF1_P1P2,55
11699_3,NBPF1_P1P2,25
11700_1,NBPF11_ENST00000604938.1,79
11700_2,NBPF11_ENST00000604938.1,73
11700_3,NBPF11_ENST00000604938.1,58
11701_1,NBPF11_ENST00000605317.1,24
11701_2,NBPF11_ENST00000605317.1,35
11701_3,NBPF11_ENST00000605317.1,29
11702_1,NBPF12_P1P2,159
11702_2,NBPF12_P1P2,110
11702_3,NBPF12_P1P2,85
11703_1,NBPF14_ENST00000369219.1,140
11703_2,NBPF14_ENST00000369219.1,103
11703_3,NBPF14_ENST00000369219.1,133
11704_1,NBPF15_P1P2,207
11704_2,NBPF15_P1P2,48
11704_3,NBPF15_P1P2,67
11705_1,NBPF19_CP,93
11705_2,NBPF19_CP,39
11705_3,NBPF19_CP,69
11706_1,NBPF20_CP,67
11706_2,NBPF20_CP,153
11706_3,NBPF20_CP,59
11707_1,NBPF26_CP,74
11707_2,NBPF26_CP,29
11707_3,NBPF26_CP,44
11708_1,NBPF3_P1P2,61
11708_2,NBPF3_P1P2,45
11708_3,NBPF3_P1P2,22
11709_1,NBPF4_CP,25
11709_2,NBPF4_CP,20
11709_3,NBPF4_CP,51
11710_1,NBPF6_CP,178
11710_2,NBPF6_CP,74
11710_3,NBPF6_CP,113
11711_1,NBPF7P_CP,130
11711_2,NBPF7P_CP,87
11711_3,NBPF7P_CP,53
11712_1,NBPF8_ENST00000369372.4,57
11712_2,NBPF8_ENST00000369372.4,217
11712_3,NBPF8_ENST00000369372.4,31
11713_1,NBPF8_ENST00000369373.5,74
11713_2,NBPF8_ENST00000369373.5,74
11713_3,NBPF8_ENST00000369373.5,32
11714_1,NBPF8_ENST00000421555.2,45
11714_2,NBPF8_ENST00000421555.2,100
11714_3,NBPF8_ENST00000421555.2,50
11715_1,NBPF9_ENST00000281815.8,66
11715_2,NBPF9_ENST00000281815.8,182
11715_3,NBPF9_ENST00000281815.8,107
11716_1,NBR1_P1P2,131
11716_2,NBR1_P1P2,27
11716_3,NBR1_P1P2,104
11717_1,"NCALD_ENST00000311028.3,ENST00000521599.1",122
11717_2,"NCALD_ENST00000311028.3,ENST00000521599.1",43
11717_3,"NCALD_ENST00000311028.3,ENST00000521599.1",25
11718_1,NCALD_ENST00000395923.1,82
11718_2,NCALD_ENST00000395923.1,54
11718_3,NCALD_ENST00000395923.1,219
11719_1,NCALD_ENST00000519508.2,35
11719_2,NCALD_ENST00000519508.2,95
11719_3,NCALD_ENST00000519508.2,13
11720_1,NCAM1_P1P2,33
11720_2,NCAM1_P1P2,18
11720_3,NCAM1_P1P2,28
11721_1,NCAM2_P1P2,59
11721_2,NCAM2_P1P2,209
11721_3,NCAM2_P1P2,74
11722_1,NCAN_P1P2,103
11722_2,NCAN_P1P2,89
11722_3,NCAN_P1P2,94
11723_1,NCAPD2_P1P2,20
11723_2,NCAPD2_P1P2,11
11723_3,NCAPD2_P1P2,17
11724_1,NCAPD3_P1P2,36
11724_2,NCAPD3_P1P2,127
11724_3,NCAPD3_P1P2,47
11725_1,NCAPG_P1P2,2
11725_2,NCAPG_P1P2,21
11725_3,NCAPG_P1P2,21
11726_1,NCAPG2_P1P2,84
11726_2,NCAPG2_P1P2,48
11726_3,NCAPG2_P1P2,29
11727_1,NCAPH_P1P2,66
11727_2,NCAPH_P1P2,28
11727_3,NCAPH_P1P2,33
11728_1,NCAPH2_P1P2,9
11728_2,NCAPH2_P1P2,105
11728_3,NCAPH2_P1P2,21
11729_1,NCBP1_P1P2,14
11729_2,NCBP1_P1P2,7
11729_3,NCBP1_P1P2,5
11730_1,NCBP2_P1P2,6
11730_2,NCBP2_P1P2,8
11730_3,NCBP2_P1P2,5
11731_1,NCCRP1_P1P2,84
11731_2,NCCRP1_P1P2,49
11731_3,NCCRP1_P1P2,113
11732_1,NCDN_P1P2,4
11732_2,NCDN_P1P2,3
11732_3,NCDN_P1P2,11
11733_1,NCEH1_P1P2,15
11733_2,NCEH1_P1P2,57
11733_3,NCEH1_P1P2,74
11734_1,NCF1_ENST00000289473.4,196
11734_2,NCF1_ENST00000289473.4,36
11734_3,NCF1_ENST00000289473.4,122
11735_1,NCF2_P1P2,223
11735_2,NCF2_P1P2,65
11735_3,NCF2_P1P2,63
11736_1,NCF4_P1P2,27
11736_2,NCF4_P1P2,17
11736_3,NCF4_P1P2,42
11737_1,NCK1_P1P2,35
11737_2,NCK1_P1P2,88
11737_3,NCK1_P1P2,83
11738_1,NCK2_P1P2,45
11738_2,NCK2_P1P2,110
11738_3,NCK2_P1P2,37
11739_1,NCKAP1_P1P2,117
11739_2,NCKAP1_P1P2,102
11739_3,NCKAP1_P1P2,37
11740_1,NCKAP1L_P1P2,33
11740_2,NCKAP1L_P1P2,88
11740_3,NCKAP1L_P1P2,35
11741_1,NCKAP5_P1P2,72
11741_2,NCKAP5_P1P2,50
11741_3,NCKAP5_P1P2,55
11742_1,NCKAP5L_P1P2,62
11742_2,NCKAP5L_P1P2,31
11742_3,NCKAP5L_P1P2,114
11743_1,NCKIPSD_P1P2,14
11743_2,NCKIPSD_P1P2,6
11743_3,NCKIPSD_P1P2,14
11744_1,NCL_P1,21
11744_2,NCL_P1,17
11744_3,NCL_P1,14
11745_1,NCL_P2,64
11745_2,NCL_P2,71
11745_3,NCL_P2,86
11746_1,NCLN_P1P2,7
11746_2,NCLN_P1P2,21
11746_3,NCLN_P1P2,4
11747_1,NCMAP_P1P2,17
11747_2,NCMAP_P1P2,24
11747_3,NCMAP_P1P2,29
11748_1,NCOA1_P1P2,87
11748_2,NCOA1_P1P2,168
11748_3,NCOA1_P1P2,22
11749_1,NCOA2_P1P2,88
11749_2,NCOA2_P1P2,138
11749_3,NCOA2_P1P2,121
11750_1,NCOA3_P1P2,46
11750_2,NCOA3_P1P2,84
11750_3,NCOA3_P1P2,59
11751_1,NCOA4_P1P2,50
11751_2,NCOA4_P1P2,76
11751_3,NCOA4_P1P2,29
11752_1,NCOA5_P1P2,20
11752_2,NCOA5_P1P2,15
11752_3,NCOA5_P1P2,20
11753_1,NCOA6_P1P2,58
11753_2,NCOA6_P1P2,19
11753_3,NCOA6_P1P2,44
11754_1,NCOA7_P1P2,13
11754_2,NCOA7_P1P2,33
11754_3,NCOA7_P1P2,16
11755_1,NCOR1_P1P2,64
11755_2,NCOR1_P1P2,62
11755_3,NCOR1_P1P2,16
11756_1,"NCOR2_ENST00000356219.3,ENST00000397355.1,ENST00000404621.1,ENST00000429285.2",82
11756_2,"NCOR2_ENST00000356219.3,ENST00000397355.1,ENST00000404621.1,ENST00000429285.2",139
